SED_File,red,blue,green,Material_Label
2021_Sep_01_SR-3501_SN19387Q4__00417.sed,34.45757617752807,36.13034090078408,37.132166396910016,5
2021_Aug_31_SR-3501_SN19387Q4__00180.sed,30.27990148785714,31.835917680708175,32.78433463391464,2
2021_Sep_01_SR-3501_SN19387Q4__00938.sed,34.71656153545572,36.24670047753844,37.09659400947169,6
2021_Sep_01_SR-3501_SN19387Q4__00081.sed,36.245291896201,37.898581102560456,38.83627698557809,4
2021_Aug_31_SR-3501_SN19387Q4__00567.sed,35.97491642190681,37.5913038359609,38.50052991376769,3
2021_Sep_01_SR-3501_SN19387Q4__00411.sed,34.38109828342718,36.05131151981254,37.06637318660084,5
2021_Sep_01_SR-3501_SN19387Q4__00583.sed,35.262482206291416,36.8504701291823,37.70854440030668,5
2021_Aug_31_SR-3501_SN19387Q4__00046.sed,28.03937349589706,29.57958748447086,30.75072633932588,2
2021_Aug_31_SR-3501_SN19387Q4__00487.sed,34.803446738273635,36.439439853153615,37.46680665910165,3
2021_Aug_31_SR-3501_SN19387Q4__00198.sed,32.1954111712716,33.61717227315506,34.25244297529707,2
2021_Aug_30_SR-3501_SN19387Q4__00141.sed,27.2790939588955,28.916724567080426,30.212831279772686,1
2021_Sep_01_SR-3501_SN19387Q4__00391.sed,34.04848341091382,35.693505167828704,36.66694295120629,5
2021_Sep_01_SR-3501_SN19387Q4__00217.sed,36.19145188930979,37.84573774576048,38.76947703080424,4
2021_Aug_31_SR-3501_SN19387Q4__00033.sed,26.78121744013545,28.27143420221401,29.821645831135832,2
2021_Sep_01_SR-3501_SN19387Q4__00854.sed,27.980866054324395,29.667625311449434,30.800341046668425,6
2021_Sep_01_SR-3501_SN19387Q4__00867.sed,29.46486340149091,31.15313163571373,32.20297388573485,6
2021_Sep_01_SR-3501_SN19387Q4__00097.sed,36.23669308762457,37.88983243484718,38.81866638820056,4
2021_Sep_01_SR-3501_SN19387Q4__00092.sed,36.24310473931559,37.89649303505748,38.8295127642136,4
2021_Sep_01_SR-3501_SN19387Q4__00508.sed,33.472157913123425,35.09401360498346,36.281322741207305,5
2021_Sep_01_SR-3501_SN19387Q4__00044.sed,36.25090595809007,37.89854897152925,38.84431828373289,4
2021_Sep_01_SR-3501_SN19387Q4__00399.sed,34.140415136792406,35.795782776931865,36.811155617294965,5
2021_Sep_01_SR-3501_SN19387Q4__00379.sed,33.739167931907964,35.34041468244435,36.22219145668309,5
2021_Sep_01_SR-3501_SN19387Q4__00799.sed,35.38134608423329,37.02714676056047,37.910849004596365,6
2021_Aug_30_SR-3501_SN19387Q4__00055.sed,34.42540480384833,36.09775947522475,37.03340051122088,1
2021_Sep_01_SR-3501_SN19387Q4__00820.sed,35.6737735204495,37.30538345592869,38.19838845976695,6
2021_Sep_01_SR-3501_SN19387Q4__00172.sed,36.1475951649573,37.7949658480677,38.74938774927616,4
2021_Aug_31_SR-3501_SN19387Q4__00314.sed,32.05082523736173,33.466327127443165,34.08686358574245,2
2021_Sep_01_SR-3501_SN19387Q4__00331.sed,36.22757865075194,37.87759981579102,38.79535972581613,4
2021_Sep_01_SR-3501_SN19387Q4__00056.sed,36.23710058511468,37.88735254382334,38.83232694076534,4
2021_Sep_01_SR-3501_SN19387Q4__00671.sed,35.06951526463399,36.7145244672113,37.540713329754205,5
2021_Aug_31_SR-3501_SN19387Q4__00518.sed,35.10204237477116,36.75071979136222,37.69288371590913,3
2021_Aug_31_SR-3501_SN19387Q4__00067.sed,29.67368122200768,31.11430526646944,31.81741772443278,2
2021_Aug_31_SR-3501_SN19387Q4__00612.sed,35.13508471743625,36.78473112944813,37.764469809464245,3
2021_Sep_01_SR-3501_SN19387Q4__01018.sed,27.31906766571133,28.839951125142168,29.60640297549623,6
2021_Sep_01_SR-3501_SN19387Q4__00641.sed,34.34704705801703,36.03973339658205,37.031557639757246,5
2021_Sep_01_SR-3501_SN19387Q4__00117.sed,36.23570120732612,37.883969735907534,38.807062371651696,4
2021_Aug_30_SR-3501_SN19387Q4__00288.sed,27.7153873510441,29.332699755667694,30.43829670082285,1
2021_Aug_31_SR-3501_SN19387Q4__00605.sed,35.01555058073879,36.658237862925645,37.66866330423149,3
2021_Sep_01_SR-3501_SN19387Q4__00881.sed,30.541603483270464,32.197649867277455,33.044699155407656,6
2021_Aug_30_SR-3501_SN19387Q4__00020.sed,33.57808972852321,35.24946895804953,36.17132896564645,1
2021_Sep_01_SR-3501_SN19387Q4__00011.sed,35.69559538614263,37.28922806574363,38.18437475381079,4
2021_Aug_31_SR-3501_SN19387Q4__00434.sed,36.290504002228,37.94133023662495,38.86923606660192,0
2021_Aug_31_SR-3501_SN19387Q4__00541.sed,35.472224876681096,37.08904016264712,37.96045004142749,3
2021_Aug_31_SR-3501_SN19387Q4__00658.sed,35.71506541780226,37.32808362778764,38.209756490930175,3
2021_Sep_01_SR-3501_SN19387Q4__00089.sed,36.237262798393424,37.89060587501585,38.8252435254237,4
2021_Aug_31_SR-3501_SN19387Q4__00332.sed,33.49506259343916,34.860402835885736,35.54553452304247,2
2021_Aug_31_SR-3501_SN19387Q4__00351.sed,36.2662590715026,37.90883298009774,38.84269331583016,0
2021_Sep_01_SR-3501_SN19387Q4__00141.sed,35.68715261548599,37.28552947784955,38.17473903581202,4
2021_Aug_31_SR-3501_SN19387Q4__00409.sed,36.281296610358034,37.93390467835262,38.87053878509663,0
2021_Sep_01_SR-3501_SN19387Q4__00915.sed,32.36710917424489,33.8798024388135,34.556733532370686,6
2021_Sep_01_SR-3501_SN19387Q4__00655.sed,34.513774530583326,36.20594778595114,37.12904795937036,5
2021_Aug_30_SR-3501_SN19387Q4__00066.sed,34.74282880726473,36.400778571617074,37.29500353993762,1
2021_Sep_01_SR-3501_SN19387Q4__00336.sed,36.23303568412224,37.88184539841766,38.8000053483133,4
2021_Sep_01_SR-3501_SN19387Q4__00428.sed,34.62417333779078,36.29888315225708,37.24990622654987,5
2021_Aug_31_SR-3501_SN19387Q4__00270.sed,27.74366311723274,29.210598274227024,30.75532729719957,2
2021_Aug_30_SR-3501_SN19387Q4__00072.sed,34.80185646423099,36.45490464736062,37.34028748849967,1
2021_Aug_31_SR-3501_SN19387Q4__00065.sed,29.095872515884995,30.58753671108844,31.417674151652317,2
2021_Sep_01_SR-3501_SN19387Q4__00431.sed,34.708284303089336,36.38019621037735,37.307070952518885,5
2021_Aug_31_SR-3501_SN19387Q4__00307.sed,31.519077880969576,32.97405852137115,33.62501718726122,2
2021_Aug_31_SR-3501_SN19387Q4__00769.sed,35.179103260559856,36.79810543282788,37.663230525233445,3
2021_Sep_01_SR-3501_SN19387Q4__00389.sed,33.99559278180393,35.632567074266184,36.555515540410426,5
