SED_File,red,blue,green,Material_Label
2278,36.20493798716024,37.863024343183056,38.82120701576267,10
1168,35.832283735257946,37.48291138013865,38.45189441621273,9
4989,35.030459153135865,36.672639480107854,37.70361302249284,9
2801,35.942036718709666,37.59016604668583,38.57315374156168,9
334,24.51263961008847,26.03461976390442,26.715591615534148,10
1446,33.24193480522961,34.98233184676921,36.48029252256853,7
782,31.5545539604616,33.28129240233146,34.97395043291465,2
4885,29.846962171487565,31.533547950408988,33.47107183202178,8
3167,33.7839259049359,35.406382300905385,36.38715609286768,2
1977,26.98859668063743,28.44833108288268,29.26078594191161,7
1864,17.325961355765028,18.651512143168688,19.11011203273526,8
1964,34.52540020169588,36.17626288146551,37.18070201595007,7
514,31.90513509414444,33.43545917554202,34.357240737362616,9
324,34.233947590710045,35.8362614105171,36.8068670984856,9
5058,35.39129698700964,37.04538328163299,38.06776258950302,10
3690,28.87357995474849,30.27464885253656,31.100976124714418,2
2512,34.990878686994535,36.62311532884441,37.63374077893554,2
1231,36.08188929916077,37.73709255288758,38.68680589301671,9
5328,26.34535058854681,27.791116721822657,28.496915517989464,8
5018,35.865192230958804,37.51797477616449,38.49660386491071,9
5301,29.292952668631543,30.72019658196542,31.509589509034434,7
2329,35.815410214091386,37.4576954031213,38.42414856667413,9
2950,20.666331700542404,22.089471073921278,23.55548595994468,8
4969,35.66476648694023,37.30590672869817,38.290581577521685,9
2492,33.278327997829415,34.93893433243228,35.96152582381898,8
1362,24.16237554991243,25.842378054618354,27.981071159913203,8
3834,33.619415363080705,35.24511519688777,36.29390065321581,2
3563,35.72448873602215,37.38308691598921,38.33627083054499,7
3778,36.01151875671799,37.66120648648665,38.60908284706549,9
1192,35.34859491531627,37.00162107007064,37.97424747099546,7
2458,36.14505810167832,37.79721610290417,38.75228716921438,10
5347,33.060729957219785,34.70184684453964,35.79843872585581,8
4702,28.55373654092787,30.207033445463203,31.503389271445407,8
3049,36.17398382222047,37.83033972801071,38.79938461689334,10
1615,36.05382006580019,37.71114696747563,38.70371888971195,9
779,30.007045003086912,31.697361499012796,33.24384942946662,2
4814,32.27200807160712,34.00694163605459,35.50697037771615,7
1044,35.15656081449372,36.8131370132874,37.78112134851148,2
5149,33.78978427455534,35.382079598840185,36.2540921398259,9
4091,36.15105674669712,37.80745480296993,38.76995648255682,10
3705,28.388077309100943,29.936314197268963,30.788796301637824,7
1597,35.201398771895555,36.85352716085423,37.8831676051506,9
752,33.81683013269721,35.42001905986286,36.56973822607294,10
3073,16.861902640057405,18.19982412654884,18.654228464674976,8
3136,36.1819413481087,37.83293746505098,38.77842243365477,10
3794,36.003533112874614,37.65217995411672,38.58420868829269,10
3928,35.89066207035877,37.54075182222554,38.525574217423134,9
1906,35.880783200552955,37.531979108812486,38.5006739957607,9
5113,33.69814118325521,35.288426901919685,36.1525319067881,10
1392,32.81682671335621,34.57261737639605,36.0175015982221,7
4353,36.07606959471012,37.72291801501024,38.67742784669064,10
2915,31.4590779304269,33.16650298991975,34.859631812881936,2
3096,17.05867184534572,18.402490982275356,18.900407725844804,8
4662,34.14306065818958,35.79185078241846,36.7710171010191,7
3782,36.03453658212031,37.686596906328006,38.637761124704205,9
2248,36.21045967070473,37.86883195593295,38.82373520771814,10
3858,31.166713658216786,32.88066603186644,34.517926860462715,2
4070,35.46059426294646,37.11179713976424,38.11936069632246,10
2566,31.84480917479353,33.427044511414444,34.4727128526038,8
2183,34.669770448262355,36.32873488980981,37.5074642034042,2
4071,35.45255989075783,37.104858745437554,38.11380811541903,10
762,32.918394762573605,34.6181666810285,35.95012056656688,7
271,21.040561654125696,22.5497364037812,23.13310727596007,10
1088,35.31390357250355,36.96260297317666,37.92516003099195,7
3458,36.15126269600263,37.79915748310216,38.74456846348749,10
5343,32.58979286417213,34.226981407880984,35.34577156684999,8
2429,36.21917449222122,37.87358866490284,38.822348182836784,10
1408,35.172401529750125,36.83791424349404,37.8952411566491,7
746,34.786942856764526,36.451359259760096,37.618833238153385,10
4127,32.26804319,33.98507196308578,35.4350389278382,7
3596,26.35917958066845,27.770526000570644,28.47657400066465,8
894,36.00596124618851,37.66136745219305,38.6180312005441,9
1914,36.05657373090943,37.71336622885213,38.6643959917519,9
225,18.982525996831328,20.005543805179364,20.69169049851945,2
2782,35.95734139517348,37.613913786907546,38.5977937908619,9
4273,35.80921758585183,37.46119860599659,38.42184491555789,9
1867,26.00153761644964,27.54482790496973,28.700318066291217,8
2450,36.11438832934825,37.763809436979074,38.71736658923343,10
1621,36.09011813569933,37.74960226074669,38.72380821806357,9
4678,34.892133850668905,36.546898532404114,37.50268068467746,7
1499,35.24385033663341,36.93851555315501,38.098074126345296,2
4740,35.820474808827726,37.46781932690215,38.41601275604354,9
2153,35.918057519287345,37.57099930561267,38.56205891092776,9
1440,35.51716287346091,37.18847441113444,38.235128777152056,7
4815,32.1613762372159,33.89196874703924,35.378011885426176,7
4950,34.63261920708355,36.30730223532315,37.592004618262536,2
563,25.21838615352003,26.580799645512386,27.45121296539967,2
5093,35.9053111139635,37.547568469580135,38.49343628787835,10
5055,35.34866377364193,37.00063335299972,38.01906631558949,10
3042,35.49316414785197,37.14556228658712,38.15444383988454,10
166,21.79601037672322,23.3300626597777,23.93853203378108,10
4168,31.705203141665415,33.26890796531697,34.27688720404016,8
5174,33.750580513075455,35.337085642807224,36.21220409620926,9
2078,23.514913860118483,25.15755370072449,27.22820372050088,8
774,24.791433462973416,26.485169244875355,28.80221028269069,8
2466,33.6509259394669,35.228099981741714,36.0943680354868,10
4025,30.78767779985828,32.5198018803315,34.36595441396516,8
4252,34.26322009721224,35.86351674316811,36.75024130461579,9
4287,35.378229633867306,37.02817727953221,37.98595806196036,7
4968,34.99312453697181,36.63801865666062,37.65812272967607,9
1552,36.21308938800913,37.87005663728284,38.83257964189652,10
1891,33.75633319078008,35.36136091625867,36.2097316870182,9
5274,31.59394893001209,33.16932937754506,34.18665657872068,8
1372,30.02693899686208,31.707903032114984,33.57942217784424,8
3531,36.1415177126218,37.794780415721874,38.74853709468528,10
4286,35.49510030726788,37.14742039460235,38.10375579283902,7
3540,29.692562499708583,31.140989452718667,31.946191835368804,7
781,29.848991542867637,31.53318222252213,33.087450564387126,2
973,34.82301970902836,36.487348975254186,37.466835009602654,7
1256,33.31647643229451,34.95630206754613,36.05600323816719,8
552,28.472271097273875,29.946375011469613,30.860025944284207,7
967,34.72263759481729,36.38447942308824,37.35057393308728,7
669,27.314400945842948,28.750276701411305,30.173305850308715,2
5297,27.52561784504391,28.990857507264806,29.73100702969907,8
3974,35.37094872346255,37.02740785424713,38.07000851371884,9
5386,30.694718813504217,32.19208330057339,33.02134686956553,7
696,32.72302626364525,34.27307060281943,35.436140442416004,9
1627,35.31054997507107,36.96390944837141,37.9896212237375,9
1976,26.834224153818305,28.28412155778679,29.094541883486112,7
1294,34.91977651654574,36.53779816089213,37.447093353749935,10
1519,36.18232136069235,37.839806128725016,38.80081241429618,10
642,29.143681536010288,30.66114283112296,32.09749430676844,7
2150,35.90403035492274,37.55472961418354,38.53732247134243,9
3749,28.492590463094324,30.145886917080293,31.462835710887333,8
5288,33.27198403145107,34.92409506165897,35.950966659375226,8
5284,33.16031961623426,34.79877740612716,35.8939356720282,8
3662,27.979325427486344,29.342097859273267,30.104016953110225,2
2267,36.17012978011122,37.82796097607745,38.79175089454471,10
1314,34.85139577413167,36.49384225874429,37.50775600565824,2
2778,35.9231254975625,37.57641320255612,38.55735804695555,9
528,17.135591512090276,18.37712223949207,18.863912673082577,8
4795,34.78342346919276,36.44795995702068,37.53887749711269,7
2291,29.41764425961681,30.84143476189228,31.630598366875407,7
5364,35.21848293752866,36.859328920263394,37.8212418357515,7
1070,35.91425872809531,37.56804831929328,38.530989189469615,9
1410,35.39899203764929,37.06490520943184,38.075322305980016,7
2990,30.31991446349439,32.01783181799901,33.88692105887643,8
891,35.99898298444916,37.65144315642949,38.613726372164905,9
180,12.92252716297189,13.47867694228033,13.940238004187073,5
692,32.74604908256522,34.30027603015423,35.41811049526063,9
3457,36.13163218321111,37.7794450121523,38.72644099627968,10
4737,35.813633415078186,37.46049003331962,38.410397063946334,9
4039,35.447681137971735,37.09630437913532,38.10140071861105,10
5385,30.10581437759823,31.585038116212058,32.39525394034585,7
5201,35.20439726931597,36.85451712711264,37.82280295971795,2
4166,31.84774873433634,33.415061820696955,34.4219772814699,8
2518,34.98204181897926,36.62291963267681,37.63870680919664,2
4140,35.138140112395654,36.80942857739748,37.926432857050976,7
4705,28.571548463989966,30.225416532196437,31.5206969554524,8
4408,34.77497149941606,36.40563132805495,37.38337946345282,2
4775,35.21845814952421,36.84257663292755,37.76828118696926,10
5031,35.98001391981718,37.632000085455616,38.59309999996893,10
3844,34.390335344401294,36.04618578542354,37.03761551513335,2
357,34.37203121602447,35.97719185729014,36.9631131249354,4
5133,36.01867991507257,37.66590053567192,38.61837566334346,10
2544,35.40553344281311,37.05510571308511,38.03379591510748,7
1288,36.031083338464775,37.68244942962915,38.64163872382896,10
4686,29.638684329734893,31.20303479874745,32.17788093734623,7
4640,33.314658350141684,34.93387591255886,35.979488491991056,2
3856,31.08303525107702,32.78638907528893,34.37988577467004,2
498,33.19009654303616,34.75756167286608,35.7080584473002,10
3576,31.45519448897967,33.014008496842905,34.015421361392505,8
3001,32.1193671552457,33.8856244894943,35.42310269979946,8
981,34.9654227236723,36.63228849486563,37.60820106187604,7
1907,35.87324430937027,37.52410853319553,38.49255426341373,9
4207,32.09960029630164,33.735109760755954,34.869235381988524,8
5255,34.913720726478054,36.55401603726799,37.55986305032994,2
2992,30.29167415303824,31.99105408296832,33.860020857214025,8
2049,21.276995656181857,22.704657513340063,24.207337707884964,8
4903,31.108023538708707,32.81959975622974,34.46896240083753,2
3008,24.23199711529561,25.89464689946459,28.101740368306587,8
4763,35.92777305686389,37.574292881473696,38.52063644359927,10
1221,35.93587107932184,37.58522715827135,38.54556717909482,9
