Sample,S1,S2,S3,S4,S5,S6,S7,S8,E12,Material
2021_Aug_31_SR-3501_SN19387Q4__00530.sed,8.397482628907161,8.966200065613302,8.667616660689834,8.8986515826229,9.666835181577945,9.309070887241765,8.27572871357444,6.770013876378019,131.46327182983725,3.0
2021_Sep_01_SR-3501_SN19387Q4__00314.sed,8.666932895831229,9.229541536333954,8.912284820546954,9.15800146779879,9.928314189901933,9.6058576640509,8.562175333653801,7.026841837147519,134.85076963706325,4.0
2502,6.432824765363354,6.861157967798425,6.627974179325454,6.806197505748148,7.3781745071705505,7.143850082658363,6.356292459799469,5.20005824238693,100.61913687850623,2.0
2021_Sep_01_SR-3501_SN19387Q4__00907.sed,7.437615697141448,8.032880627306893,7.824548105671621,8.04909441005525,8.820221541420342,8.334741619556464,7.287689323301662,5.821472381366808,121.1205747556175,6.0
2826,8.117120251276042,8.558769048771353,8.165437781863034,8.324516486861134,8.985177507898237,8.731114262103631,8.074564721398827,6.508608693819087,122.48018591631576,7.0
5041,8.61680014303834,9.17036358426153,8.852842956042126,9.096445854440363,9.861757504570534,9.53978213270419,8.512836142598877,6.970610600182592,133.99530611530184,9.0
5300,6.721522828500765,7.165490879009241,6.936262629092067,7.115131121233235,7.712009338581787,7.464632924400697,6.646884841079549,5.405019613871005,105.5670735887183,7.0
2021_Sep_01_SR-3501_SN19387Q4__00563.sed,8.266367011358257,8.84048339254674,8.554066150179972,8.776808722979615,9.55462327580149,9.175161141204388,8.150457795911265,6.630813713079596,130.11342969744774,5.0
2021_Aug_30_SR-3501_SN19387Q4__00071.sed,8.272229067650343,8.83308001379881,8.552487445028298,8.791697436667619,9.546102088508684,9.190742486517323,8.16239043868407,6.625002676435278,130.48372511288787,1.0
2021_Sep_01_SR-3501_SN19387Q4__00079.sed,8.68172647730074,9.24157325571317,8.922611483285056,9.169942206574893,9.940212503476918,9.623199248166443,8.579651395827655,7.0373189478555505,135.0137880228604,4.0
12,4.12724496446812,4.468833885847693,4.356212980840578,4.43204565417264,4.759097075048614,4.573122178736103,4.063150084104531,3.2579404613193996,67.72248364385445,8.0
4102,8.400988613621662,8.930305072558749,8.611827856296713,8.838070738377825,9.575276336613648,9.260605093980892,8.301593819873123,6.756255138550505,130.41054244795777,7.0
664,7.181144760814211,7.556840642800299,7.157550695843451,7.265952159598008,7.849513329218981,7.715749174922609,7.222250719470406,5.7838292945945255,106.81163840178979,2.0
2578,7.76914506514292,8.298288445785202,8.01281765334032,8.219632345211295,8.92708700411405,8.580507436178696,7.603895057082287,6.216169792891347,122.27291951085145,8.0
2475,7.750681144856257,8.259969640882534,7.977196403300621,8.191783665114718,8.879806871481861,8.568439311460736,7.605647556803381,6.2252557552099415,121.54180475704582,8.0
667,6.9585205067009,7.30736153095116,6.894600291337385,6.988653222342062,7.554917526035666,7.454902394214727,7.0107416157286275,5.601923679854132,102.81548293884097,2.0
1926,8.012003984171283,8.529693019141876,8.244772354778727,8.473166012467692,9.177964928591027,8.867524135500023,7.892728124570889,6.431026264680165,125.54022065209723,2.0
4665,8.150073156915807,8.685409279241792,8.399384557047073,8.631654721638768,9.351846485499054,9.030638157874275,8.034496297830442,6.540730654867164,127.91436029105375,7.0
2021_Aug_31_SR-3501_SN19387Q4__00198.sed,7.517700904006934,8.14912547496709,7.925319408724345,8.129312350263985,8.955089407402998,8.400560701875106,7.3275518669657025,5.933619840684516,120.98689146817367,2.0
2021_Aug_31_SR-3501_SN19387Q4__00719.sed,8.315167248273724,8.84962454457246,8.54441229560182,8.773167611462924,9.514368344640033,9.193403982896095,8.188552353503432,6.706161459603021,129.5322831140366,3.0
2044,8.140210910604708,8.571531138099745,8.175828217148867,8.342847917686818,9.01338749832248,8.753930606697937,8.08244468944386,6.520200652847043,122.90941195275585,7.0
5074,8.61661742597996,9.173667483942628,8.85536481910027,9.0980812603682,9.866956579104187,9.541433391866303,8.511342148770431,6.971944064869538,134.0399552895536,9.0
2915,7.942320961395245,8.317126525710728,7.865375160066591,7.993062450436904,8.618048237703881,8.428338522798807,7.926648693143614,6.386035628001794,117.349558073936,2.0
1016,8.043010901435347,8.604076008455376,8.314569113334194,8.525273738742198,9.266742067224742,8.90741018609975,7.898403229898215,6.455563337890208,126.62742301127517,8.0
590,6.975098565135157,7.416389712082873,7.156970131449607,7.338864608402103,7.920713598516329,7.691697296056065,6.937820805513008,5.565300534154198,109.64224531999119,7.0
3174,8.139014529701981,8.668473701935959,8.377268144698236,8.606650488649155,9.325990960901752,9.007763034749335,8.017137932328858,6.535443139515748,127.50568640061063,2.0
4284,8.455218263624593,9.00071434683192,8.69796823178724,8.941039772154117,9.685875505837137,9.371477803168386,8.35085451393033,6.823524982457559,132.0186901840677,7.0
727,7.995862781991885,8.388893246967688,8.000392578534617,8.141328947672296,8.802866290309215,8.663866567132905,8.024599061574733,6.52021669727275,119.26603808480336,9.0
836,6.7351587995157916,6.851941751068691,6.339845656234555,6.332241362199208,6.776152677491837,6.767065170746929,6.863233641537798,5.452719139522348,92.08665910607141,8.0
3888,7.880514651046221,8.229919115432242,7.751352889950457,7.86283993875753,8.471233661380309,8.305034840251587,7.888485561277032,6.345844534467993,115.33263161466672,2.0
315,8.087850692500078,8.544484760094443,8.202797342515632,8.390799157455206,9.069727688813177,8.860916429090395,8.064105453007496,6.6227900300745395,123.04694968007479,9.0
1331,5.803909814165962,5.982975402132555,5.606912664843124,5.610744006858784,6.0382515089364395,5.943097030911286,5.875506487724434,4.580444135167155,82.30853445859569,8.0
4424,8.376887981952471,8.933459354404574,8.633865094938125,8.867419410798634,9.61992112658875,9.284282981438327,8.260513497667297,6.748924268228386,131.1589047767298,2.0
2021_Sep_01_SR-3501_SN19387Q4__00836.sed,6.130588920623142,6.618587627478305,6.439560063280508,6.616338294902917,7.1530251568461445,6.832016712826592,5.982974061312611,4.679268652477271,101.6858356296282,6.0
4921,8.32324797289292,8.841824935194794,8.51197352062766,8.722895360451803,9.46421819930318,9.133186283976574,8.207777774613804,6.677757987696584,128.82691743837017,2.0
2021_Sep_01_SR-3501_SN19387Q4__00240.sed,8.667579537539329,9.230647440347608,8.914645960835372,9.16405661960627,9.936242095694439,9.612015247977178,8.564320168495259,7.02383181897816,134.94016046290903,4.0
2021_Aug_31_SR-3501_SN19387Q4__00791.sed,8.446209344684977,9.016380804114567,8.718796691584528,8.970105435854673,9.751538286880393,9.389988395617088,8.333458695652377,6.798911555280482,132.47404234935232,3.0
3206,8.350984686269708,8.898693283753865,8.60378169090377,8.840274565257833,9.580299002370927,9.254785171712332,8.23960121253977,6.716583553361556,130.82897227131687,7.0
195,4.585739477346593,4.957666570566787,4.721888866972636,4.798369088775397,5.177212145278366,5.0900682085025455,4.534164201110875,3.8760904442809148,70.97558485425265,2.0
2296,8.450977473705338,8.995179273900014,8.69164001759349,8.934310160989483,9.67927932510479,9.365565907709213,8.346511688883465,6.822162036579451,131.89358832602446,7.0
2021_Aug_30_SR-3501_SN19387Q4__00338.sed,7.804700002818279,8.401613385545765,8.153295066175314,8.40849064199127,9.22325110511512,8.73672754801645,7.650651667449934,6.1563545886099575,125.26926647833565,1.0
987,7.099874956127792,7.595745099134839,7.372164102542799,7.580392066641489,8.19009607216067,7.891171454388104,7.003365692668206,5.605893026721413,113.64452019681941,7.0
2021_Sep_01_SR-3501_SN19387Q4__00342.sed,8.67160543323112,9.234329476785021,8.917915491129415,9.16792390827425,9.940085625749452,9.616554345818479,8.568466140632047,7.027721602694584,134.99345514083228,4.0
2021_Aug_30_SR-3501_SN19387Q4__00265.sed,5.437801820677008,5.89223300673262,5.677850487736279,5.763556843585598,6.336780500227816,5.8852502760545535,5.127574205583178,4.075289367261188,89.24348912930954,1.0
3654,8.440686522127816,8.999421408477271,8.692274870990461,8.926851257593396,9.685086863399283,9.352727094829177,8.324614565991466,6.812162618116931,131.86762449409989,2.0
5288,7.93003411023488,8.49321655310698,8.204611353959805,8.410557566720833,9.151168844283127,8.776822252198482,7.772856990090037,6.356488248820217,124.99984776056148,8.0
3146,8.686584240712396,9.245892414783222,8.92726461425353,9.176013575246147,9.944766606905697,9.628997070924665,8.58564017466097,7.0393940359102025,135.09966227142854,9.0
4838,8.070538397372793,8.501799693002251,8.106169278595086,8.264305150913383,8.929355897425323,8.670429207720325,8.014169511235822,6.45498907037997,121.83222759028084,7.0
3569,7.916132219962765,8.437000369105972,8.156163373645276,8.38165857438328,9.076562725169925,8.778077771300564,7.81990422628919,6.374760621474603,124.01147831974338,7.0
2021_Aug_31_SR-3501_SN19387Q4__00363.sed,8.689897239906706,9.24618320101472,8.926345160933293,9.175680322017431,9.945376518317016,9.632458728012356,8.59000742259859,7.047132677022756,135.04369074121246,0.0
2021_Aug_31_SR-3501_SN19387Q4__00481.sed,8.327353222293663,8.862644784034373,8.557507210673155,8.787625109835279,9.529663048717014,9.208764112534967,8.20250158455941,6.717070814559318,129.73349255041094,3.0
1351,7.559801925484203,8.074188101314498,7.764193273926336,7.893693784835071,8.619809480438853,8.199611488663214,7.394183535187372,5.9468973933974905,117.836681567239,8.0
2507,8.326378581420236,8.861043939001517,8.558477397258677,8.796800467205793,9.532710190388949,9.221767914922811,8.214552958380917,6.721789023864297,129.86195350525418,2.0
4002,5.312885383967616,5.499570525954383,5.195068582187129,5.199499944748254,5.6037423441606835,5.476531713163391,5.302144066563654,4.109584405799335,77.66912253428546,8.0
2021_Aug_31_SR-3501_SN19387Q4__00088.sed,7.31444791095662,7.9530679053108955,7.742328706469505,7.965516836130249,8.809062787304281,8.225764365998629,7.127791704430913,5.694406237032479,118.88956381746696,2.0
2021_Aug_31_SR-3501_SN19387Q4__00326.sed,7.765722838756454,8.381474359823104,8.13880291157874,8.386362326685257,9.216596281199177,8.709429857979723,7.604931549645412,6.136755876046252,124.51983844235826,2.0
3497,8.510038601160696,9.06142318403025,8.756158373902718,8.998178112474797,9.750993173457335,9.431880235928151,8.403524012003816,6.870450190480041,132.8412765971548,7.0
2021_Aug_31_SR-3501_SN19387Q4__00766.sed,8.375537317967572,8.948807407673268,8.65653480084691,8.893585114344624,9.670038566581674,9.29791153824305,8.254258782622802,6.743009706709342,131.43627311971346,3.0
2021_Sep_01_SR-3501_SN19387Q4__00051.sed,8.68512988734309,9.242397326626588,8.922780860246174,9.170896252167445,9.94065829486173,9.62591517432787,8.583424448093922,7.041190388287076,135.00620837079367,4.0
2021_Sep_01_SR-3501_SN19387Q4__00449.sed,8.323535167645119,8.89740523876923,8.611022221648055,8.839214366242922,9.604197814946287,9.24020092275111,8.208422890001593,6.690304368666178,130.84296270282346,5.0
5125,8.593155857055786,9.146532878874304,8.831936971125042,9.077131163192352,9.840392105640197,9.52461296947486,8.48903530224765,6.961415679099555,133.67190381042116,9.0
1114,8.256470558901334,8.793912022225644,8.49341499390584,8.722347393253134,9.45473394836003,9.157201493023154,8.159413002467375,6.692169719042171,128.47275689752252,9.0
970,8.284767930811606,8.823985385514913,8.534063446721566,8.77206272146011,9.49934525991425,9.182723840466025,8.176979494257635,6.658004642294411,129.86847786213127,7.0
4037,8.534469658178304,9.065753144270673,8.738261808344998,8.970017459541474,9.717587922827157,9.413410902034656,8.448185964514382,6.908682289323256,131.95637468385488,9.0
2091,7.545499659209847,7.900309041885631,7.527908249310965,7.630194962126696,8.268417866190003,7.985426922063237,7.427679113468345,5.922448080977377,113.1252859897013,8.0
4962,8.013181664216287,8.364050173632771,7.8851339943016425,8.003320867425781,8.634859064408882,8.444617977398234,7.994650819408232,6.429187614797723,117.55351541934799,2.0
783,7.9905853290922,8.354111138055952,7.885497567415146,8.014015434682495,8.62971269075728,8.460123530407762,7.990964038642044,6.456838310089706,117.55230580311627,2.0
3543,7.506608599726608,8.001756312216111,7.733296135422069,7.939155066078836,8.602132081650375,8.324573824650313,7.416543949234999,6.049307284559579,117.45905438349047,7.0
2021_Aug_30_SR-3501_SN19387Q4__00293.sed,6.576312085794638,7.179120547390792,6.975653491478008,7.091833570303672,7.823928696442884,7.255725150957728,6.321014890301361,5.082690729831328,107.77579079931466,1.0
2021_Aug_31_SR-3501_SN19387Q4__00800.sed,8.465402489582836,9.03455211928126,8.734662933020097,8.987767412131397,9.769174683999903,9.412168584012782,8.354436216397673,6.81553907515708,132.70818033100431,3.0
2021_Sep_01_SR-3501_SN19387Q4__00974.sed,5.149312904321809,5.643948396603863,5.3619474765000685,5.416098890585621,6.014963575878097,5.497721086261603,4.724009267291833,3.918527906990938,83.22791451974251,6.0
4877,6.44432287444171,6.540163311729893,6.0521836128286886,5.962949444422929,6.39733770760918,6.414228433858355,6.603127126394437,5.099283475509158,87.04112870976066,8.0
3817,8.66969475410453,9.228925544215747,8.911970913534645,9.160452078314655,9.929601169618103,9.611727366013543,8.568602288186083,7.022219435184676,134.901530687571,9.0
2021_Sep_01_SR-3501_SN19387Q4__00021.sed,8.558787923415162,9.106218014618408,8.792119594657306,9.038618272663761,9.798523151883339,9.492245622372996,8.466308734410026,6.945830860357737,132.99869860683916,0.0
817,8.186680154889238,8.609445563550599,8.232212179658971,8.409951011857448,9.090201752796812,8.909441129026895,8.182039805149294,6.697526709649944,123.16094390008709,9.0
2021_Aug_31_SR-3501_SN19387Q4__00249.sed,5.946778445082514,6.307787328033429,6.045195309002979,6.158552646585331,6.7301421975089895,6.463882661882163,5.711896135585566,4.712672500214309,91.04710138607356,2.0
2021_Aug_30_SR-3501_SN19387Q4__00149.sed,6.6219499227223935,7.124446462207821,6.908269468285208,7.064257726579774,7.696008611649,7.2873257322360985,6.406270883988638,5.104693941617904,107.41422627349506,1.0
1106,8.523219885065394,9.08026101996348,8.773055435885775,9.014088550265514,9.77345767207621,9.447386442223218,8.41558593340978,6.882998608882348,133.0656632090281,7.0
2952,5.5472183707522715,5.732181613635784,5.3880893904481315,5.388603237553361,5.790223198516442,5.697978378291003,5.609082517116989,4.339346766129094,79.63879498997693,8.0
3457,8.656643926402658,9.213096736887232,8.89499221053439,9.142299194812864,9.908542277619139,9.59485609526444,8.555562521352325,7.016144613896462,134.57916935626133,9.0
768,4.680751736559488,4.926939920687843,4.711148493242208,4.7439674618652585,5.085351979189802,4.962620819926107,4.690219048339727,3.6485866814376027,71.46913362043959,8.0
4676,8.247452075596888,8.794726341726147,8.502754570846664,8.733287324698265,9.469875878085688,9.137667514332364,8.127730119251245,6.625948337597204,129.3446130537309,7.0
3541,7.901291971888885,8.423402254920596,8.142111023015179,8.366500313706927,9.060257050032565,8.763403318585922,7.805473085906341,6.36439575016297,123.78582698167351,7.0
3493,8.496942096269361,9.044761962924468,8.73865396146984,8.98146115656441,9.731365402477401,9.415679261370403,8.390926397664538,6.860341894160071,132.5706764688662,7.0
715,7.373926252090398,7.734426200209979,7.335305641532083,7.432650081060837,8.033673436281743,7.923175048063342,7.433474267801771,5.925272720006129,109.35846987459384,7.0
2021_Sep_01_SR-3501_SN19387Q4__00404.sed,8.191202459233793,8.727781049575022,8.43625657299347,8.655754704753075,9.380566441292373,9.063729377954415,8.072657609104626,6.578946676824313,128.1919785790095,5.0
2021_Aug_30_SR-3501_SN19387Q4__00181.sed,7.320118089771139,7.912860949199912,7.693424681466016,7.8804212131174225,8.632602847027513,8.137630460862184,7.137319000569064,5.733203807366513,118.55133910772861,1.0
2021_Sep_01_SR-3501_SN19387Q4__00844.sed,6.19497971484435,6.6824968678783465,6.501424879780588,6.6757263575337635,7.22474211007963,6.89160192761509,6.034130015728072,4.725589523941718,102.59270370929585,6.0
2021_Aug_31_SR-3501_SN19387Q4__00012.sed,6.277968381321179,6.682132703211234,6.421794716997729,6.566358840648308,7.141699495908542,6.871880394843634,6.076752559482781,4.94840130467912,97.03046572526165,2.0
