Sample Index,Material,red,green,blue,black
4013,4,48.43901365636746,35.383326631391434,32.818325933982884,94.479899425643
4014,4,48.48552219903861,35.42103740331413,32.870101102458285,94.62546455694242
4015,4,48.45772981402179,35.39758195810261,32.8475439938076,94.56839309310213
4016,4,48.482822384679764,35.418116559098785,32.86310738831592,94.6297316872365
4017,4,49.835504677502094,36.42130971699552,33.6596075038912,96.7739740896843
4018,4,49.884980362461235,36.461614370641435,33.708749921348506,96.90617569306288
4019,4,49.88259254801629,36.460803043930966,33.71347748743183,96.91377041854918
4020,4,49.87059864092902,36.45162106522801,33.70118794055439,96.87349378952615
4021,4,49.820563640070155,36.40670621055444,33.642724759469246,96.71339241098555
4022,4,51.1190763984246,37.374718090596865,34.46697527981763,98.9109418206865
4023,4,51.08084843501329,37.335754056540864,34.408945812478265,98.76557572263063
4024,4,51.02157701003063,37.28500164588471,34.35457326945996,98.5921730418717
4025,4,51.0446486825262,37.28842415100788,34.335121696882446,98.56924559936652
4026,4,51.116444207609426,37.37635588176613,34.48625080636071,98.93058171126347
4027,4,53.3464851325676,38.96564258150057,35.75793310593941,102.56693491595725
4028,4,53.289400215185296,38.914505867936754,35.695658549834526,102.39760659839797
4029,4,53.284024466097314,38.91496137656636,35.70931338564268,102.40479402387835
4030,4,53.297320014630486,38.925559707163984,35.711998045297996,102.439130557116
4031,4,53.22272612144954,38.837857869727,35.57529220662205,102.09683185958117
4032,4,38.34294285671876,28.13263809019397,26.971789397701226,78.1192807839925
4033,4,38.30637028980592,28.109324631839844,26.96634750626885,78.09198754841113
4034,4,38.61992404411005,28.32836353829864,27.141784300306885,78.79238336280493
4035,4,38.74357654900746,28.410876405670543,27.222419373471705,79.09084432680163
4036,4,38.616547367422186,28.312429381732702,27.12664626008616,78.8262149438479
4037,3,58.20496632187813,42.39132145418937,38.3849947477675,112.30640235371052
4038,3,58.198114886079196,42.387191262135694,38.387795148789266,112.3032264946943
4039,3,58.23343194347042,42.411520392360536,38.40659471998187,112.36355163501898
4040,3,57.904132011374855,42.18238283686272,38.2118405842586,111.75878257025899
4041,3,58.18153875355158,42.376940160551676,38.37653211130662,112.26878294716654
4042,3,59.472065591471114,43.286697491609495,39.103872858227255,114.43889053185976
4043,3,59.4812932971825,43.29370698788516,39.11094905820854,114.45761471480635
4044,3,59.474266698589666,43.28925792675977,39.10986457156737,114.44911666244633
4045,3,59.47548017962404,43.28873507274928,39.102876552791955,114.44130817577793
4046,3,59.47329239544988,43.28755806653151,39.104844704914456,114.44123193011363
4047,3,59.49144183701126,43.301120280890466,39.1182455636506,114.46803875941592
4048,3,59.44241605955735,43.26466490968696,39.08340196159477,114.36728892453095
4049,3,59.48004202158623,43.293400084030054,39.10998049716023,114.4444574079381
4050,3,59.48527032210155,43.296196596491875,39.11035850526533,114.45029768846139
4051,3,59.488162465576124,43.29694027895657,39.10661218027972,114.44782463056406
4052,3,59.50116300015485,43.307820571771266,39.119501718611744,114.46816767750197
4053,3,59.50302311353546,43.30947432686691,39.121831264273496,114.47298172125599
4054,3,59.501597838811065,43.307815066285094,39.118880393746345,114.46738076606351
4055,3,59.50043231722131,43.307785352921115,39.121385978320966,114.4692706332914
4056,3,59.49480462258388,43.30292295076697,39.114680116703624,114.45416255197907
4057,3,59.53101847354991,43.32865594494598,39.13675872087915,114.50869334380639
4058,3,59.52904604359555,43.32724127150813,39.13466940384786,114.50285416123336
4059,3,59.52074163484312,43.32070014192037,39.12787755282993,114.48588517754385
4060,3,59.527882166041984,43.32542493450805,39.136297263445755,114.50252125508864
4061,3,59.5227763955854,43.32107716786252,39.12481448039562,114.4828505101627
4062,3,58.57568945592198,42.65066394721845,38.605611411726606,112.92365893785663
4063,3,58.510314148150776,42.603077216566376,38.559656841894345,112.79847928526993
4064,3,58.284405433541814,42.44103770034371,38.41879618020658,112.38969383729545
4065,3,58.30249075883897,42.457093026290046,38.43813885746995,112.4424924018628
4066,3,58.42281956346956,42.54252644430718,38.51114679687319,112.65431385220545
4067,3,58.19157278025679,42.374378929187145,38.36347631231803,112.24736115725601
4068,3,58.224350417480345,42.39476108514229,38.374784718039415,112.28764492585105
4069,3,57.87855943461098,42.158271871246455,38.185603575965914,111.68959051690854
4070,3,58.28602340603193,42.43991502050506,38.41972310981049,112.41351948258192
4071,3,58.266994850312024,42.42874056531344,38.41274176315872,112.39147461143956
4072,3,59.4663880049434,43.28495556388178,39.10993245932179,114.45412634141913
4073,3,59.459950110260024,43.28060300961634,39.102338125048355,114.43756397009167
4074,3,59.458683344689,43.27908772465067,39.10178585866366,114.43497972393767
4075,3,59.46113695463388,43.280921848342764,39.10272709623622,114.43889480740796
4076,3,59.46100154437401,43.281412648926654,39.10711242840286,114.44429742662759
4077,3,59.48272114480087,43.29922403405473,39.124054533218306,114.4785969042403
4078,3,59.463647359626485,43.28290605789241,39.10336360148713,114.42782245734935
4079,3,59.474417114400275,43.2912081200557,39.111386879793656,114.44954291828137
4080,3,59.478204207159834,43.29671304009155,39.118762906945264,114.46674062539365
4081,3,59.47754856353859,43.29372543054531,39.11501568490527,114.45947098524206
4082,3,59.49055392629897,43.30186860567066,39.113751391457825,114.46108810251752
4083,3,59.473980437707105,43.29174349054063,39.11146058219766,114.43895188915394
4084,3,59.48134368629703,43.29635279794622,39.11547699535595,114.45016710589657
4085,3,59.48184158014449,43.29780655940771,39.11970453167961,114.4561493278786
4086,3,59.48651626783086,43.30139835343442,39.12180265498495,114.46717477816601
4087,3,59.52405559632919,43.32640912648991,39.13975883765754,114.51306193364199
4088,3,59.52051373841136,43.323667885728064,39.1363000832739,114.50241716112582
4089,3,59.50764865843708,43.31433699056718,39.12701200889177,114.47419344523358
4090,3,59.50734229483536,43.314679031380635,39.130834604723205,114.47809385748334
4091,3,59.51254490074586,43.31809288205689,39.13148543416241,114.48554146765821
4092,3,58.47620306942403,42.583990525651004,38.561594580907894,112.79356195910609
4093,3,58.492634635827166,42.59651414278819,38.57658038039335,112.83044814378206
4094,3,58.5314570324559,42.62162645547738,38.58492615126024,112.8725071101194
4095,3,58.51606415307424,42.60871244800718,38.56500056275459,112.81959589713321
4096,3,58.51789558140139,42.613502017873365,38.577372740960755,112.85229881965755
4097,7,53.22923465289149,38.795844976449175,35.41655180147969,103.3678014678741
4098,7,53.336819129026516,38.9256990725638,35.64148122062606,103.92172615719683
4099,7,53.25434969462411,38.81512986276606,35.44186055118816,103.43054787428169
4100,7,53.3978571447267,38.96746858714682,35.67563558877735,104.03105429274568
4101,7,53.26170441060714,38.81925185788397,35.44616030142555,103.44288940978757
4102,7,57.65568197585958,41.933795456761445,37.95572556609877,110.75915258533725
4103,7,57.65003225455258,41.93033017066098,37.951302259839956,110.74962070996112
4104,7,57.70012589004389,41.98213223551202,38.0357215747568,110.94395028192955
4105,7,57.67865762194447,41.96192499419749,38.00766482027379,110.8748088484766
4106,7,57.647496757999676,41.92779325179519,37.950092181422725,110.74398993161462
4107,7,57.85526563327486,42.085299080391486,38.08959986922004,111.11719781907466
4108,7,57.871176486954006,42.10350352860377,38.120916216338415,111.19011363222938
4109,7,57.85565423082842,42.08675913304529,38.09280576222563,111.12445151143842
4110,7,57.89807776637092,42.129118242202225,38.15739498555137,111.28067348502478
4111,7,57.87954996769923,42.11225374236303,38.13443506874536,111.22401795391478
4112,7,58.05485122144737,42.23809089256745,38.233256575747646,111.50558057670315
4113,7,58.03472138123243,42.2193018058264,38.20633635280713,111.43736856850786
4114,7,58.05338247985569,42.238843275564115,38.236855473678034,111.51004170976002
4115,7,58.01238786432656,42.21210192893597,38.2089031969053,111.42815065017119
4116,7,58.07629600372727,42.2603126070727,38.27029805567712,111.59016841354949
4117,7,58.48516754324089,42.555511498667336,38.52051929076958,112.32016724876844
4118,7,58.49736675237476,42.56347062364318,38.52622257220877,112.3430302394588
4119,7,58.511724667264936,42.57104568305605,38.52650580246884,112.36018067597838
4120,7,58.495848117681334,42.56200278779039,38.523277307603955,112.33807854356976
4121,7,58.467228996841435,42.544527767644446,38.509507275700095,112.28506010845439
4122,7,53.91869019594444,39.27699982674543,35.80594080846344,104.44362927947094
4123,7,53.93596686169795,39.286696445660056,35.80896700609347,104.45785944827513
4124,7,53.93471769411806,39.342900844633505,35.988482028070656,104.86372031093292
4125,7,53.910373978894924,39.29941099313216,35.89219602781279,104.64204536568882
4126,7,53.837938095668385,39.25380187676999,35.865637607334016,104.55613747192592
4127,7,52.987571844240634,38.648584857668276,35.318820865067885,103.11228583913659
4128,7,53.08168587607303,38.76208558537301,35.50746379763808,103.60499655751735
4129,7,53.29590671261426,38.915626781976705,35.644887661108676,104.00433164605961
4130,7,53.25776024094108,38.87132013145509,35.57291085601987,103.8104107324565
4131,7,53.1549478358701,38.81033836652989,35.539028126677955,103.70083314620696
4132,7,57.79218358568487,42.069467079346104,38.109172045442364,111.26092777329201
4133,7,57.81546083074427,42.08261807320625,38.11857838321124,111.2859903138724
4134,7,57.814942196981825,42.08390643623505,38.12223880460705,111.29307403932076
4135,7,57.80006728397007,42.07082534919578,38.104557952006694,111.25220058359001
4136,7,57.77538674696195,42.06056711801052,38.10925426503597,111.24565071835627
4137,7,58.01214403250378,42.22601310350789,38.22899986824279,111.59153188553464
4138,7,58.0046760791501,42.20888317361595,38.19272036883168,111.51109880315792
4139,7,58.00796357490133,42.21249821267219,38.20068125036079,111.52639420258302
4140,7,58.00410380966366,42.20919351371279,38.19746399200838,111.51514892826675
4141,7,58.01671199506993,42.22989663210167,38.2354484925449,111.60577119380766
4142,7,58.25440784168528,42.40762155433634,38.387753126538115,112.02208151413504
4143,7,58.247319637606495,42.39432610533676,38.36383855270812,111.96328945091693
4144,7,58.247869972833534,42.391403859444864,38.36270066176684,111.95143788539197
4145,7,58.21922355393904,42.37244031073728,38.340851478812255,111.89353418396864
4146,7,58.238724651471685,42.38271498722902,38.34608728916424,111.91505092987606
4147,7,58.58546138618349,42.63803917113935,38.57212374566316,112.56060422957545
4148,7,58.591690508608316,42.64407217098084,38.57978644721054,112.5796643189905
4149,7,58.57911126268322,42.62795219018291,38.556163434308296,112.51997513130608
4150,7,58.5618300207059,42.6145625026197,38.540025708065066,112.47674600910693
4151,7,58.5525680632104,42.60201466153796,38.51914719566496,112.42527057866685
4152,7,54.11931047829257,39.501699662028734,36.12737274619593,105.33507480864294
4153,7,54.11049668569589,39.51123668430336,36.17220864451775,105.41115052993874
4154,7,54.041094143449605,39.4666149227991,36.13308486566738,105.30479514920874
4155,7,54.07233107264967,39.472934257067124,36.118272646216205,105.28888412385427
4156,7,54.00906744082271,39.42965116148314,36.07758948536218,105.18039323107159
4159,4,46.39373134921451,33.51610834242738,30.31205765607711,88.19185335716571
4160,4,46.62942277962497,33.69481796772234,30.4757633898164,88.66986207406094
4161,4,46.086462525610735,33.27837362862706,30.08391615552622,87.53380774974147
4162,4,46.28872663654164,33.433123686147006,30.23515036398714,87.96540838223812
4163,4,45.78537746870874,33.04090244488583,29.857083279610745,86.88798708467847
4164,4,52.73845640693734,38.22898088238615,34.45492981688039,100.45388854178414
4165,4,52.732769981742926,38.24068436958513,34.478152687444485,100.4911020652679
4166,4,53.06049123025556,38.486146134528006,34.70714152715371,101.18003561978917
4167,4,52.71174159199266,38.20657865938716,34.433149149914996,100.38847995066627
4168,4,52.859431980725695,38.32902730896873,34.558339277914996,100.74124283014322
4169,4,53.6212335211402,38.92265811173604,35.10778513886897,102.15827452434978
4170,4,53.593822266358295,38.903669506386485,35.08998403597537,102.1061389862282
4171,4,53.50603022290424,38.835269759976434,35.027065417514805,101.91181617736349
4172,4,53.568881933867075,38.88532696995835,35.07679414807028,102.05657521964288
4173,4,53.74384512210439,39.01199813567238,35.18400606360423,102.39883365436879
4174,4,54.28957526433523,39.353000152144865,35.39412185841951,102.98396427170849
4175,4,54.13418465794925,39.232134154104706,35.27527590173789,102.62425641889384
4176,4,54.16740236405716,39.25944436823934,35.30365397048974,102.70261817143384
4177,4,54.025370986643814,39.14864095590051,35.193619061056886,102.37886836066217
4178,4,53.90711923163144,39.06445010788824,35.126071321266274,102.14613172003523
4179,4,54.95154685044599,39.863446943566885,35.91607312638031,104.1934022433497
4180,4,55.075182795708386,39.9729900848423,36.03853615954319,104.53343672383508
4181,4,55.39234214433832,40.21469977628647,36.25845203631233,105.24686027588388
4182,4,55.521582560570955,40.30883175308337,36.337413262263475,105.51036577520269
4183,4,55.438090984878215,40.249255894741445,36.285109632008584,105.33538741101988
4184,4,46.472206870987236,33.53604517691304,30.266377139772978,88.17243519577383
4185,4,48.45665642559638,35.07267828391775,31.74214523986044,92.37850825641856
4186,4,47.092957568278806,34.01836777055497,30.754692906294206,89.48635728258077
4187,4,46.8013909403646,33.79847744396542,30.55426616718702,88.89301151602014
4188,4,46.71055833886948,33.74011966801104,30.503319869008735,88.73752768242473
4189,4,43.10035162294945,30.97986536176868,27.712034421274065,81.06702296096047
4190,4,46.32399598916805,33.40497852552638,29.993824790688777,87.6500505402671
4191,4,44.778899251160404,32.22455104928438,28.86476959745011,84.40273038098893
4192,4,45.746391450278246,32.96937434084998,29.58482916051941,86.46262463887895
4193,4,43.46869161197628,31.231935446197998,27.91307862298634,81.7005658762349
4194,4,52.42627530098531,37.922241013008005,33.995384449015404,99.32078083963252
4195,4,52.41311337705633,37.903406212253124,33.95627067638599,99.25954913483201
4196,4,52.747359169148375,38.148043713807006,34.16925875796339,99.92748635088522
4197,4,52.5225075898713,37.98185499974299,34.022720397732726,99.47789832144744
4198,4,52.62435216584727,38.06184182395346,34.10374614515644,99.70889815506787
4199,4,54.26325952353443,39.32753504713027,35.33306159255785,103.09849458360307
4200,4,53.650586909511375,38.84764514308486,34.839750529360415,101.69416642557904
4201,4,53.5135124743574,38.74152453389116,34.741633445424306,101.39566768177447
4202,4,53.40685340752063,38.66078068105793,34.657539087967685,101.1582542106386
4203,4,53.45264340186151,38.69375511533922,34.6926645108401,101.25763258365805
4204,4,54.72547139806088,39.67155747852886,35.6433756834792,103.84302498294748
4205,4,54.15551540986251,39.21870025000785,35.16945240187631,102.48652535757606
4206,4,53.91654871289138,39.04596400009909,35.0177466492712,102.00121970364906
4207,4,53.93242758447939,39.064432972573734,35.044017087954145,102.06322167423237
4208,4,53.9600855053518,39.08286509302314,35.06483343627295,102.11999407653074
4209,4,54.64297841497995,39.57197759338549,35.49248229746212,103.17541340749221
4210,4,54.6669046416001,39.579670020339876,35.491905813836304,103.19317171166212
4211,4,54.82399907008957,39.72582959362994,35.663027982547085,103.65052665713245
4212,4,54.750571848145796,39.655927193462205,35.57923585483118,103.43137849794105
4213,4,54.65241332984154,39.55906018483977,35.461162872385835,103.11631927189885
4214,4,44.55056361985032,32.10508654773219,28.78308804871855,84.0883933895132
4215,4,44.058157927191715,31.741416914464704,28.450084222531125,83.13162407623852
4216,4,44.86453063406998,32.31540605637052,28.961779394519862,84.62873061546458
4217,4,45.994214308471975,33.15865236870411,29.74998857424256,86.91618485620816
4218,4,45.86210691823766,33.05949444121039,29.657525897988172,86.65882139733472
4219,7,49.941748889985234,36.17687312046431,32.433640961206784,95.09221334135508
4220,7,54.4236483739119,39.46690915353107,35.44746288309818,103.86168816045972
4221,7,53.415246328646134,38.71957882007573,34.75244769104836,101.82870853462794
4222,7,53.589779852922845,38.8512545789064,34.878425093232615,102.19071889617742
4223,7,54.432138095552844,39.473395352684506,35.453842392643686,103.87884532560777
4224,7,58.58932088519272,42.57025865806884,38.33620763352582,112.28936267147701
4225,7,58.54291649785223,42.53638573333391,38.30655342542764,112.1984659811935
4226,7,58.597510555718905,42.57782565644266,38.34650829999302,112.314687887007
4227,7,58.55077435231674,42.53897788958616,38.30296345859352,112.1996795658407
4228,7,58.54143681852145,42.53238512198654,38.29745201612238,112.1809610137167
4229,7,58.488129099653925,42.49874097435981,38.270019561499396,112.05364708888614
4230,7,58.4690220911651,42.488032691026106,38.26396784419957,112.02827416145206
4231,7,58.51714803536321,42.523893148901536,38.297058589646625,112.13034994069112
4232,7,58.477508883356435,42.493113271067095,38.26679281937533,112.04019648705217
4233,7,58.44928869341139,42.474799526238996,38.25265560794138,111.99535807501242
4234,7,58.57108690200426,42.57085061335791,38.35108321288615,112.24071894408273
4235,7,58.63331149602924,42.62056673904324,38.40499246917199,112.3907567629859
4236,7,58.63313600107392,42.62081542430987,38.40437120117285,112.39245058280552
4237,7,58.63375981819098,42.617348544666136,38.39854962348622,112.3765927414817
4238,7,58.61465860278209,42.606231982581534,38.38919723880523,112.34650431926917
4239,7,58.83260600919569,42.74406800661702,38.492312170177726,112.66348603127392
4240,7,58.848842413580726,42.75561836076106,38.501504370382904,112.69627501855989
4241,7,58.806486704146295,42.73246523629021,38.48892687890368,112.63711835622793
4242,7,58.83522221099521,42.76214440330418,38.531011782973955,112.73869728828859
4243,7,58.819610886089905,42.74901651409237,38.51488861898103,112.69489056751159
4244,7,52.82572547753814,38.25980473756041,34.28469906888974,100.54503224929437
4245,7,52.61309556657169,38.15842783334215,34.270971045034045,100.41098859882015
4246,7,52.318062447536235,37.93644085229379,34.06097087137866,99.80270258000914
4247,7,52.635832031520046,38.167693932574004,34.26743428422399,100.41018030467606
4248,7,52.20796385753268,37.85569555825661,33.98915072119556,99.58965153938182
4249,4,56.55002637935549,41.16363431576051,37.204105315039506,108.82760092247588
4250,4,55.81942740401758,40.609552245189505,36.678821803313994,107.28571051385245
4251,4,56.57339215265734,41.1806642253557,37.21616859693564,108.87016659505815
4252,4,56.43733194502613,41.07071585350185,37.11187189116296,108.5506402317638
4253,4,56.54497873695197,41.157932746474984,37.19370434537247,108.80803353157535
4254,4,58.89692648030147,42.85248429393662,38.684130998355286,113.20078201188826
4255,4,58.98764490659981,42.92690559803931,38.763693272054354,113.416379228475
4256,4,58.95576445563695,42.90415824376339,38.74360212596001,113.3552070104078
4257,4,59.00151608431586,42.937028783388875,38.7709344625837,113.44413398330332
4258,4,58.97827993480977,42.92215183751386,38.75685111292997,113.40250021726271
4259,4,58.86193573891182,42.819128798745,38.64213193383311,113.07401061772075
4260,4,58.81800821378773,42.78671007300811,38.61227052982889,112.98322929721476
4261,4,58.81836750888536,42.7872353910056,38.61856507590662,112.99087019381629
4262,4,58.82896374434616,42.79449773596201,38.62359110723383,113.00897408869166
4263,4,58.81031782258168,42.78232114249366,38.61320201291885,112.97621124036692
4264,4,58.909108937294775,42.85525440751919,38.6750507655609,113.13595099461536
4265,4,58.92341247810438,42.864294415219284,38.68605455014611,113.1627508911003
4266,4,58.898346077549526,42.847115175908854,38.66636381390371,113.11106481769892
4267,4,58.911804230047196,42.856283882680806,38.67669437922244,113.13798276452586
4268,4,58.89154294589618,42.84257377290712,38.65918073685852,113.09555681818102
4269,4,59.19101733817154,43.068148080183185,38.87736386341119,113.71132574338195
4270,4,59.07682709997629,42.99458566792957,38.822464464475665,113.50456045661831
4271,4,59.059412139062744,42.984803735667484,38.81779885846573,113.47873749025938
4272,4,59.100703667880786,43.01385955616637,38.83878050007342,113.56337212250057
4273,4,59.033763249150304,42.96218713836219,38.78894244912458,113.4085804602686
4274,4,56.89176992355018,41.41057086886881,37.43264262266371,109.47506360715285
4275,4,56.30621287242889,40.9621680993726,37.01001305495468,108.23467540546964
4276,4,56.314421026191816,40.973840394097195,37.01844285194546,108.2652580184769
4277,4,55.966564852864686,40.719642080381156,36.79000761702644,107.58766328716312
4278,4,56.11592590485265,40.83218354861229,36.894665835890585,107.88990788666638
4279,7,55.16249092581707,39.979693198372445,35.87059668062165,105.15605292514219
4280,7,53.21341574370893,38.53074294994681,34.5121188306035,101.19727363566308
4281,7,55.055280381476976,39.89911666537899,35.792718946130904,104.93298746211904
4282,7,55.17117363129872,39.98488743751348,35.874236593374626,105.16970537523198
4283,7,52.33897613492703,37.89078175191453,33.929313731698024,99.49258041111959
4284,7,58.49035953266051,42.49315681648383,38.24701727580683,112.0556052244589
4285,7,58.46345225400491,42.473824000513325,38.23468226171164,112.00937873394925
4286,7,58.69025266204986,42.64408495569095,38.40269043548118,112.48894684088135
4287,7,58.51820033446735,42.51565536482692,38.27609196178738,112.12535282704857
4288,7,58.665430098562915,42.62639407909949,38.38860448497206,112.44115351391584
4289,7,58.80308697854943,42.72867975251427,38.47683650724082,112.69472845103337
4290,7,58.685329935139244,42.63938852263683,38.38809203906687,112.43620509268271
4291,7,58.64384496491876,42.60718074385191,38.353002666679885,112.33864911736245
4292,7,58.61602031482793,42.58874476169964,38.3424686857885,112.29468642577392
4293,7,58.616134271165045,42.58949998511335,38.342791063831505,112.29689606457153
4294,7,58.68359357054703,42.65233909346995,38.422127254756646,112.46414541238775
4295,7,58.68070094717851,42.64932787971051,38.414261498675536,112.45122195540631
4296,7,58.691975629133665,42.659535802314494,38.42942970551709,112.48653300523539
4297,7,58.665148979019655,42.63058005170663,38.38990934042261,112.38510931586228
4298,7,58.67290098751676,42.63993565623118,38.40500222730165,112.42034586982653
4299,7,59.099018033431555,42.953362393110005,38.70218289883761,113.30139050345787
4300,7,59.03735007086991,42.907949551287246,38.65816036678129,113.16412560472486
4301,7,59.01072462632821,42.887820599031244,38.63845008826254,113.10130129910232
4302,7,59.058229526792644,42.925657030730164,38.67893086965753,113.22047476019863
4303,7,59.03595577464603,42.90409246718612,38.652517851413975,113.14972592887158
4304,7,53.12222875338753,38.488193092530636,34.503131508875626,101.15089338447585
4305,7,52.448325056735726,37.9866125549275,34.03660143954253,99.80352190050884
4306,7,53.13186459580943,38.48194587946942,34.48275165740421,101.09843859184184
4307,7,53.07538334242137,38.440635023236396,34.4385481866709,100.97866994502765
4308,7,53.12921397770422,38.4845861349825,34.48447315889478,101.09918246723399
4310,4,57.08683805571756,41.53618372425144,37.54414280223349,109.79711214640913
4311,4,57.304082353315124,41.677748137771225,37.655698209827015,110.13375726890433
4312,4,57.080623104389154,41.53152047163169,37.53722295612634,109.781841842602
4313,4,57.216809893665825,41.62481751322338,37.61594225165719,110.01611487143352
4314,4,57.0805374552135,41.53254750597424,37.54323581481784,109.79017493221195
4316,4,59.45359366612385,43.26015737606238,39.0552390695872,114.32635559087592
4317,4,59.151302632697785,43.032316963108315,38.852241867313325,113.70120579897483
4318,4,59.15710471227992,43.03570441020195,38.85420089127857,113.70919351171611
4319,4,59.15349982638839,43.0345333852039,38.85579958348264,113.70769727590954
4320,4,59.15824041897865,43.03943143204669,38.860141647001335,113.72337918494237
4321,4,59.17768642212766,43.0537423304492,38.87091846614604,113.74257809151004
4322,4,59.18497585900145,43.059063466430615,38.87387906469486,113.75479429681299
4323,4,59.18405705184866,43.06080887127056,38.88139367841738,113.76570981957268
4324,4,59.21102078129376,43.080537162751,38.89479706273923,113.817617870088
4325,4,59.20666357127154,43.07964871690717,38.89809963813451,113.8187528753095
4326,4,59.22083739787914,43.08455503970344,38.895908561016526,113.80276065452117
4327,4,59.24184304858131,43.10282769447313,38.917085131566225,113.85802371116075
4328,4,59.24211693580595,43.10189446598926,38.91608293880957,113.85756720354266
4329,4,59.244311681470926,43.103975431801494,38.91392593966447,113.8591713009112
4330,4,59.25558783710844,43.11264904438383,38.92045250968502,113.88361359187914
4331,4,59.518203057860994,43.30619941124007,39.099747254007035,114.42215141679348
4332,4,59.3231521314806,43.15979968931342,38.96300442143017,113.98695989339718
4333,4,59.33686433116614,43.17094574488245,38.97396359288029,114.02123227308816
4334,4,59.34876809084236,43.18053146007005,38.98117596622566,114.04840895006771
4335,4,59.32135613605497,43.160501536225986,38.96608785921715,113.99001948436467
4336,4,57.595069297981325,41.911484451454314,37.877050648478985,110.78345784125328
4337,4,57.451190875544086,41.78966822079723,37.75396591133229,110.43459280512745
4338,4,57.51150800919291,41.83929558432504,37.80719627376862,110.57498024092116
4339,4,57.562374612019774,41.88258014373689,37.84887208740405,110.69998905565328
4340,4,57.421404898586616,41.76517088075382,37.72767104787854,110.3633075925244
4341,3,57.71213889188816,41.997884902672816,37.942625098787786,110.99043621508149
4342,3,56.48393859022993,41.08609510765183,37.095287047402806,108.53620037002796
4343,3,57.316109620505074,41.70564474739571,37.67156508410343,110.19735264908658
4344,3,56.78746607557522,41.313180755897115,37.308885490224384,109.14410957940368
4345,3,57.65587488779242,41.956709496669255,37.90215448922956,110.87604682265676
4346,3,59.42396863952879,43.24994514975379,39.06306092771113,114.3315637892222
4347,3,59.35784385431357,43.20040182147593,39.01522398175721,114.1966024024902
4348,3,59.42483155312214,43.25105771324487,39.06536923439761,114.33629769521689
4349,3,59.379382493369654,43.218006176452825,39.03397320405809,114.24492361517567
4350,3,59.36699270858286,43.20872754612726,39.02135956156379,114.2166503539515
4351,3,59.433242512142876,43.25744114999118,39.07149293380608,114.3361539873814
4352,3,59.39308028185634,43.23022447505884,39.04633743879962,114.26005229604614
4353,3,59.384363142164965,43.22272469732046,39.037666159178634,114.23733380930587
4354,3,59.39936079253011,43.236321739318306,39.05683692185198,114.28125864474201
4355,3,59.40111158752679,43.234930208360446,39.051744611910244,114.27439335081277
4356,3,59.355485251607014,43.20065049212753,39.01461643856585,114.15439395661889
4357,3,59.39480831049019,43.231832449882056,39.04584956028615,114.24520748296196
4358,3,59.374490977449426,43.218781475159226,39.03021185109358,114.20502278811904
4359,3,59.36024470560755,43.20563025772384,39.01454798030089,114.1655153606973
4360,3,59.380261166046196,43.22128540417812,39.03258599148821,114.21143811842158
4361,3,59.43081089052733,43.25432570112661,39.06550102555692,114.28335328261807
4362,3,59.40227853432985,43.23430096521108,39.04187669460347,114.22086909704169
4363,3,59.471298902567995,43.285320076932486,39.09253259857305,114.3729590604163
4364,3,59.42354961470543,43.251126490350465,39.05936690978545,114.27187259225896
4365,3,59.44515742491968,43.26797848588434,39.07659493971748,114.32335379628282
4366,3,57.758315328245416,42.03304753124699,37.97001605238019,111.09096178334656
4367,3,57.07400287536373,41.52369723147286,37.498045927943295,109.71217453220372
4368,3,57.14381806523307,41.57870594517105,37.54987893802278,109.86282293439943
4369,3,56.966455076867305,41.4426328127529,37.42523894294637,109.49266372100917
4370,3,56.818792707645265,41.33748442048079,37.32973802202262,109.21181145186861
4371,3,57.402472344056775,41.75623356423751,37.70325020931058,110.30535815090212
4372,3,56.210354944649325,40.86005057606914,36.85317409932415,107.89378122214114
4373,3,56.653231253444964,41.19237004635401,37.16928008062851,108.7821523221617
4374,3,57.08375028688124,41.517417378195034,37.48038981676242,109.66040678864593
4375,3,56.32112313832651,40.93939089593179,36.92352394499411,108.10344196864982
4376,3,59.34171814485767,43.18684106460865,39.0000331736568,114.14667825184705
4377,3,59.36104828769177,43.20234862559492,39.019321767531046,114.19456909776389
4378,3,59.287476096284124,43.14538199637505,38.956000676815094,114.0301285595521
4379,3,59.351497282783555,43.19403794798354,39.00500004368482,114.16485992658525
4380,3,59.29937001621338,43.15490888663357,38.969148816131266,114.06074817799764
4381,3,59.40301929434301,43.22899678520397,39.03086845165465,114.2421526679711
4382,3,59.40590589476221,43.23415622721716,39.04128650043776,114.26237351949754
4383,3,59.40045869749798,43.22932263201871,39.03521503636287,114.24753337299417
4384,3,59.39439978370197,43.2234796034329,39.030439730799095,114.23187453306406
4385,3,59.394559408915974,43.2259543954221,39.036460511437554,114.24195353795236
4386,3,59.36371013192452,43.20580756082002,39.0160448202668,114.1648397577019
4387,3,59.36135345287785,43.207832512670784,39.019448928044426,114.1716109808297
4388,3,59.37872922657008,43.21735684895533,39.02507993434351,114.19804650944103
4389,3,59.37051895728674,43.21465126870005,39.02396621965435,114.19050213363012
4390,3,59.35896686237297,43.20425001862391,39.01227230009978,114.15874880920816
4391,3,59.44166069337352,43.258044965166036,39.053731138297344,114.27832476394603
4392,3,59.43005555197365,43.249460003045435,39.045042323362885,114.25550810855644
4393,3,59.41546341452327,43.23882995122935,39.04051264740794,114.23300763859513
4394,3,59.44189504565162,43.25934501738429,39.06073264799471,114.28724234932099
