Sample,E12,R,G,B,G1,G2,G3,G4,G5,G6,Material
2021_Sep_01_SR-3501_SN19387Q4__00173.sed,134.61904505744985,9.933715216253885,6.6016484713838075,4.764626245974168,8.798606529227262,9.115884362233269,9.19318863786205,9.378573533589007,9.64935794677342,9.373663741520904,4.0
2021_Sep_01_SR-3501_SN19387Q4__00109.sed,135.0033749380955,9.962240200523365,6.607941782300284,4.771414753180797,8.811817439770353,9.132639969920907,9.212964523609726,9.400430079139463,9.674566570870752,9.395864420659144,4.0
aug_mixup_9.0_338760,134.77141882168343,9.943699600737679,6.600373909910249,4.765751169303388,8.801142120824151,9.120680323612486,9.199182088365585,9.385029571877038,9.657301801265563,9.380546316178421,9.0
2021_Sep_01_SR-3501_SN19387Q4__00527.sed,127.33754274210087,9.374123946766941,6.147079664549252,4.441178906045106,8.26983122231217,8.575987362398667,8.649417218860002,8.798317939704464,9.073619182120463,8.794702446011872,5.0
3635,107.03778623982667,7.896392625486859,5.195063563660978,3.753118222912774,6.960414865511164,7.223775893431672,7.286663321781175,7.4257745947892,7.641822353966871,7.422520686067212,2.0
3035,132.48587257964297,9.78847967771026,6.508387088514826,4.706320691050502,8.69164014761685,8.98906430089908,9.052988010142561,9.22690221319943,9.48828134881385,9.223228191661875,9.0
2511,130.67707577582462,9.635461817039722,6.369188510201091,4.593863181250619,8.516911198587254,8.827033168165109,8.90272011883592,9.081198033370182,9.346816946913158,9.072317106380217,2.0
2021_Aug_31_SR-3501_SN19387Q4__00428.sed,135.17365355275192,9.975591796154424,6.62112925746723,4.780935834544727,8.827096120967527,9.1474459500849,9.22697127498478,9.414590094863403,9.688112571695356,9.410543659109138,0.0
2021_Sep_01_SR-3501_SN19387Q4__00254.sed,135.08210654608422,9.96906896063323,6.610895165600517,4.7748048511413534,8.816011080164312,9.137062255788637,9.217328389912124,9.405805383117741,9.68035344112332,9.402547994909986,4.0
4128,121.14320569461788,9.02473379790069,6.041654040341518,4.393851963529828,8.15655651717425,8.357365130110963,8.323333095488838,8.420340468291458,8.619899784468675,8.419620401563858,7.0
3178,128.37580963457032,9.461608303376595,6.214825794094185,4.473811882105219,8.33557818654301,8.649113654765435,8.726781066599917,8.898799077919444,9.163242931269966,8.882809711479943,2.0
2021_Aug_30_SR-3501_SN19387Q4__00134.sed,98.95222252602973,7.263837740118295,4.490994216641867,3.183938376361831,6.229139394496949,6.509067647389439,6.575305570833825,6.695268463595472,6.9119878011803095,6.640247812862464,1.0
aug_mixup_3.0_589257,132.27887228958824,9.728772993637168,6.4237788112953815,4.645098912426712,8.58824344181657,8.915093205182703,9.002125803815707,9.183047474846909,9.465415828085604,9.169705707879775,3.0
2021_Sep_01_SR-3501_SN19387Q4__00776.sed,131.70774047862315,9.744886907180803,6.3717437168419915,4.5790143298763635,8.540731517075775,8.865652377427189,8.953039837291275,9.134077534992812,9.411003872449921,9.126274273220208,6.0
651,87.81135794185266,6.735410716413876,4.475962090834951,3.363970244087574,6.151591451040572,6.224746372378685,6.123426640274188,6.076289579087964,6.173316763449925,6.166431384371966,8.0
aug_0.0_89920a8f,135.19315674423916,9.978211042016165,6.621179116460435,4.781127751203798,8.82779652578325,9.148023379406881,9.227539135151666,9.415624377113069,9.689349208425245,9.412239619141982,0.0
2021_Sep_01_SR-3501_SN19387Q4__00902.sed,119.37859692557163,8.726589722277492,5.464622301382975,3.9520021476286913,7.469768877188336,7.82790386300646,7.961460562774258,8.124056401353336,8.445732704879006,8.07836082735829,6.0
2021_Aug_31_SR-3501_SN19387Q4__00099.sed,121.96926999802767,8.768254454411347,5.562091264572005,4.1466385063157745,7.5830476260680095,7.947572350773555,8.088127419190537,8.280790498051216,8.666542696025076,8.275995422900063,2.0
aug_mixup_9.0_340989,133.98926280886045,9.88497849515709,6.556636979093049,4.734476108567774,8.746447225106873,9.063839483528186,9.142592729419253,9.327982860008378,9.599059552786137,9.322801036004687,9.0
2021_Sep_01_SR-3501_SN19387Q4__00807.sed,132.88159927350762,9.825013681697719,6.4372061742993285,4.641221205722454,8.621722349201317,8.946315208790308,9.034130203999016,9.22003963277978,9.502482773989787,9.217884338873814,6.0
3019,134.72987467968912,9.943469790642446,6.601415068428308,4.767114034011216,8.805034481374168,9.121679014628992,9.197823329845813,9.382944988266306,9.653395860064423,9.377748535614858,9.0
5331,99.29040868705147,7.364706960874261,4.70379749382606,3.374722127867602,6.37483419322509,6.640175464813163,6.714006087667176,6.846788969341878,7.031555163680136,6.807399567540198,8.0
aug_mixup_5.0_465472,129.048009803447,9.500648759545774,6.245096874208722,4.505938893496914,8.37398253900027,8.695188854404913,8.776171731358424,8.94210087152875,9.210324661105414,8.927145679508182,5.0
aug_0.0_8e744e87,135.12907608984145,9.972241030754667,6.621843427801139,4.781078601685333,8.827243470249204,9.147040815378052,9.225472856311354,9.412220269512375,9.684989624561009,9.408401545987083,0.0
aug_6.0_986cc4ef,134.17635838683483,9.915740757639325,6.530394443373665,4.719286442727906,8.732033472644815,9.054157349118661,9.136172262691492,9.32298932876602,9.60260418722164,9.32686745654263,6.0
2021_Sep_01_SR-3501_SN19387Q4__00936.sed,130.34107544493972,9.621612144319666,6.1944212493436765,4.51259909177534,8.36333843858967,8.694686877814854,8.789619914258273,8.97578225468341,9.287456742611322,9.002926258156805,6.0
2021_Sep_01_SR-3501_SN19387Q4__00064.sed,134.99656021621897,9.96341116956291,6.6162206757875355,4.7764369392460795,8.81995833761408,9.138643375897551,9.21664083795465,9.40321120825203,9.675480809673935,9.399738917217606,4.0
aug_mixup_6.0_595773,121.16012494532067,8.867876913184805,5.56331307064581,4.032795445390985,7.593324646933065,7.949341770632712,8.08376991220087,8.255785755376161,8.584782065587202,8.220738386341758,6.0
3214,131.64737388901415,9.713116004994333,6.3892773369699425,4.602005467963498,8.553031207179178,8.875646682325414,8.958433916768325,9.137601912010204,9.410612455413471,9.126124672577095,7.0
2236,134.73335924193762,9.944642221973492,6.603164501523458,4.768112639416227,8.805615929364023,9.12267565462467,9.199056927322264,9.384627127628654,9.654625155891953,9.379565717201004,9.0
4880,107.79720016643273,7.9732075783494425,5.312209036728097,3.9290086619951428,7.313489805916802,7.423984822333685,7.365184490575782,7.408920103509298,7.586272525147954,7.408269628358659,8.0
aug_5.0_0b9052a2,125.54184862303859,9.333647738478525,6.130144799811859,4.419993069266297,8.217355742719546,8.494433287007755,8.559151054898383,8.719408378789256,8.969515185619318,8.742818592286582,5.0
3879,130.66279535579872,9.60828548747969,6.3644066765235126,4.612468871633624,8.539233182970266,8.838389865336698,8.898548260250642,9.059495878283077,9.333005012298758,9.045215479852825,2.0
2021_Sep_01_SR-3501_SN19387Q4__00873.sed,114.37921619903656,8.368913486796682,5.244145548803333,3.7614114201309743,7.192071476834595,7.532137528029617,7.637765094063484,7.777319362680237,8.053913006931202,7.722241825220081,6.0
2021_Aug_31_SR-3501_SN19387Q4__00105.sed,123.27778206610697,8.894214799416318,5.650587308311337,4.206142896208808,7.695161278288197,8.054446494542432,8.187765016290395,8.383247458527398,8.763571740293763,8.390886093917011,2.0
2021_Aug_31_SR-3501_SN19387Q4__00124.sed,88.35936314802879,6.365940912702849,4.289279564345896,3.2134436469268093,5.738852421797072,5.952332315232534,5.9945647052946,6.1140547459428545,6.308765479721707,6.133913466973792,2.0
2021_Sep_01_SR-3501_SN19387Q4__00449.sed,130.84296270282346,9.621807100829272,6.312735853374667,4.563859906912993,8.46027874363296,8.794603535132637,8.888707384395566,9.063030376644047,9.34831679145287,9.044817401389942,5.0
aug_0.0_8c82609e,135.04403624281082,9.970359065005628,6.622844165841,4.7815701808876385,8.826734037035294,9.143773123980177,9.221440041496761,9.409017089362933,9.68101201249697,9.407185177395757,0.0
4073,134.60467993227473,9.935299150745783,6.597144457437065,4.764704638744289,8.79980195767255,9.114840729580207,9.189947715519002,9.374427178327071,9.644784330795606,9.369612588592243,9.0
2021_Aug_31_SR-3501_SN19387Q4__00037.sed,102.81761640000141,7.202374256144372,4.689434568503017,3.5140277950278085,6.4575200709992435,6.763802866174254,6.834760229604507,6.922390355799514,7.204115906527258,6.867847574717896,2.0
2973,117.34729877813997,8.510537813042646,5.542348535446167,4.0421439627887334,7.558233859292109,7.853414746211967,7.911110359308905,8.02023501728629,8.296019330465054,7.965011823764073,8.0
aug_mixup_8.0_345898,80.1506340890663,5.933202817497808,3.7154461012534576,2.6423347376672366,5.130079281516121,5.344107104431524,5.393225341989989,5.468397519015365,5.601538510814436,5.400710846682221,8.0
aug_mixup_2.0_405362,130.4610039343172,9.627329484290929,6.360099363377351,4.585664090140726,8.505233305022738,8.813995091423873,8.888849835365477,9.067791521506704,9.331441876630805,9.059462616466341,2.0
2091,113.1252859897013,8.323059421793882,5.5321117444884464,4.070193181522378,7.586784612425285,7.739917522361938,7.707224956766485,7.774227479987309,7.9778280003267525,7.75982914286322,8.0
aug_mixup_9.0_507362,134.61453061389918,9.929345893744607,6.589518015628146,4.758884016855424,8.78837191673464,9.108362421718773,9.18696078360604,9.37220146994721,9.644848459038013,9.366841387104959,9.0
2455,134.65516573231974,9.936439219848989,6.594678812673158,4.761391596249696,8.79436435476926,9.112691669956645,9.191013304046677,9.377040737015971,9.648377345808708,9.372659176312439,9.0
aug_1.0_0610c22f,77.74240541491389,5.5617007929207976,3.3711455105779518,2.4014808647750083,4.8004205069522,5.052145459471227,5.0612802806501485,5.138902096810138,5.3485900610242805,5.065261117863321,1.0
2039,132.59719307347484,9.772795532328523,6.470774137136849,4.678656275173277,8.664066447010919,8.97158370751443,9.0380147984699,9.209015348776976,9.481372263508494,9.197246975135974,7.0
626,104.8945420911258,7.917428671923151,5.0971679751715735,3.607146065812786,6.870623490141438,7.123948147205489,7.15623942894978,7.274964007697872,7.46565575515223,7.278801536579476,7.0
4695,98.40240516973395,7.211719851391974,4.557317472569198,3.2504837965701068,6.264410823545797,6.5242528985366555,6.596699958286029,6.712714520989964,6.901536715770433,6.643544193110326,8.0
273,80.51717790604395,6.009513775796847,3.8147649506305195,2.680694443890401,5.183818164353869,5.427277408691557,5.498468990703952,5.55156349540759,5.658190794897051,5.4791441786381405,9.0
2033,131.81929048182423,9.721429814353575,6.438324595837965,4.655232349204568,8.627238264979926,8.926297297260506,8.986717037177701,9.154963687061294,9.420286703440855,9.144114771041504,7.0
aug_3.0_4780fa16,130.30462284359706,9.593116502917919,6.35202496640804,4.586322452230298,8.492969887494958,8.80202462390471,8.878366355774713,9.053767370806588,9.31984499702757,9.043366134101577,3.0
aug_0.0_c16d9757,135.17229584973157,9.975511259228291,6.621136901539849,4.7808589499872465,8.827004834042123,9.147358777737821,9.226988260643862,9.414625214746959,9.68809495045204,9.410512995437406,0.0
1262,125.2457352396627,9.177077572638797,5.9934020792957945,4.330634490587354,8.070684885649639,8.398261001672859,8.48310450617269,8.643231602099021,8.91670715399788,8.609000056745884,8.0
3146,135.09966227142854,9.972359621991846,6.618643901408915,4.7782151129014325,8.824683682623176,9.144084450546043,9.22245947777415,9.409637287298297,9.68151541885312,9.40606114729308,9.0
aug_1.0_8b06d6c9,127.28838255796867,9.330006031939508,5.997218192711028,4.361456717746105,8.10272889098626,8.446731699257091,8.560851802017607,8.747602792236554,9.071894285074674,8.73337004982297,1.0
1499,131.60166233048056,9.691413812619743,6.433917914705632,4.658299723527067,8.627779800864985,8.924881165773009,8.977258271589257,9.133320236236539,9.40317711364537,9.114949789100134,2.0
aug_5.0_8753e7db,132.33635654630962,9.742922973934217,6.394956543575389,4.629811263176772,8.562392287534575,8.8933187692504,8.991044235441644,9.175211198685819,9.464528570208874,9.165493387318355,5.0
2021_Sep_01_SR-3501_SN19387Q4__00910.sed,121.10933604144756,8.863772092616838,5.55949726501979,4.030136658351221,7.5887786063527525,7.9450077554635765,8.079751529792183,8.251645237614829,8.580857745951983,8.21640206008597,6.0
5040,134.00526957618905,9.883178601508845,6.5562869487617474,4.736688066646812,8.750806186760379,9.066641455569957,9.143083291745874,9.32619065661729,9.598112790660881,9.319612202328466,9.0
5281,121.91673169375386,8.954475521164284,5.860006348872826,4.234377899397826,7.894406087241635,8.190982815991468,8.265787820406945,8.426973379014516,8.67507590273236,8.398918449717552,8.0
1051,109.981440200566,8.122158098415515,5.3173988122336855,3.826224359807657,7.136471373789563,7.409919008826254,7.475377265233816,7.6227391747538364,7.843577652430417,7.613045344252747,2.0
2021_Sep_01_SR-3501_SN19387Q4__00130.sed,134.99371231900858,9.963230431138067,6.6058567796756895,4.7704524202276515,8.81009308392859,9.130734614060156,9.211078820908277,9.399047552460726,9.673603088375152,9.395597461132809,4.0
660,81.24218705022186,6.260256669302447,4.065640411342258,3.0250724771331097,5.615178863729688,5.696319639246321,5.623987752578465,5.6018355798643595,5.6974648757713275,5.675353243206306,8.0
3903,130.19186963195955,9.60125512374805,6.380111283286728,4.6211877104041506,8.568007525243846,8.844819270934158,8.884426340199406,9.03543160105458,9.295067280046034,9.023623679235708,2.0
aug_mixup_4.0_186764,126.90904569283612,9.499158926249006,6.394881384040619,4.600939439503427,8.483146437227965,8.762090471156679,8.783899851143278,8.905029126721818,9.12066288574884,8.910565049852343,4.0
