Sample,red,green,blue,Material
1389,32.83991040221641,36.031425154499814,34.59487055145606,7
1390,32.04566293092052,35.12206772381501,33.765157542423005,7
1391,32.84995663711997,36.057618778439085,34.608282220658445,7
1392,32.81682671335621,36.0175015982221,34.57261737639605,7
1393,32.796107573685305,35.97926710438166,34.549082215295016,7
1394,34.94154950763949,37.691614496241456,36.60692090244809,7
1395,34.90201628394361,37.63265021440498,36.56389076180338,7
1396,34.89873246941679,37.62780136524902,36.559474464528755,7
1397,34.94849381929995,37.69947942996006,36.612459372286935,7
1398,34.898080244903106,37.623026351482,36.55855333736828,7
1399,35.041779710624134,37.794459308200054,36.707869100493916,7
1400,35.00885788310113,37.7381490117413,36.67016998917938,7
1401,35.04798823037171,37.801685634371836,36.714123164553385,7
1402,35.0399594035234,37.794128004380966,36.70556361392491,7
1403,35.04615178860804,37.80051756073014,36.71242749448824,7
1404,35.18330245268267,37.930549056996306,36.852164971993396,7
1405,35.159759370996994,37.88871874303547,36.82628985804631,7
1406,35.18490659477618,37.931927911122465,36.853888917409364,7
1407,35.18467604443388,37.93282649767875,36.85381500513863,7
1408,35.172401529750125,37.8952411566491,36.83791424349404,7
1409,35.41351061446129,38.112896030135325,37.08134578375357,7
1410,35.39899203764929,38.075322305980016,37.06490520943184,7
1411,35.406623752483284,38.10477062610186,37.07361499971553,7
1412,35.41228279437453,38.10951443630999,37.08018290766876,7
1413,35.393701302051234,38.088927325421004,37.06110010594856,7
1414,32.91383466096527,36.123563669468425,34.653254877143766,7
1415,32.894872176062506,36.01426317392783,34.61528856705937,7
1416,32.92515615483958,36.12447630505292,34.66567997964808,7
1417,32.931912380981714,36.14049517340485,34.674892510001705,7
1418,32.92088091605296,36.11605909063141,34.66075488493288,7
1419,32.44087291449633,35.66982083324225,34.17637366815323,7
1420,31.43717820113164,34.53162893073229,33.13493672899655,7
1421,32.5751853960965,35.83371226264559,34.32105668872856,7
1422,32.51026237140407,35.75211748679358,34.248041174906106,7
1423,32.57104095320924,35.82434110870209,34.31485930488999,7
1424,35.098698426169,37.90188548056932,36.775229910776055,7
1425,35.08063411012529,37.863806178577605,36.75025563570559,7
1426,35.099355700757314,37.905746253407955,36.777451782938165,7
1427,35.07251069484346,37.857488124372516,36.742579026409366,7
1428,35.08950143437895,37.88012904183379,36.76179580415154,7
1429,35.19337396824714,38.00641014370922,36.87153600217664,7
1430,35.216136757566645,38.00393136964147,36.888928861041634,7
1431,35.222616642184015,38.01214752105438,36.89549627477382,7
1432,35.180731531404454,37.99091590465606,36.8579530149955,7
1433,35.177034499425666,37.98060977551741,36.853547419524034,7
1434,35.3286625768118,38.123792419194224,37.008328320004,7
1435,35.32393245904589,38.11778029263461,37.003406421250496,7
