Sample,red,green,blue,black,Material
2021_Sep_01_SR-3501_SN19387Q4__00646.sed,57.07097383091456,41.595108288959814,37.70957922265683,109.34039431788058,5.0
2021_Sep_01_SR-3501_SN19387Q4__00120.sed,60.429085319865294,43.22674403495699,39.37113810147421,115.46464295332876,4.0
2021_Sep_01_SR-3501_SN19387Q4__00108.sed,59.83178415584886,43.35722021495147,39.3573789488881,115.06498113746619,4.0
2021_Aug_31_SR-3501_SN19387Q4__00353.sed,59.78148522298099,43.40695694278346,39.662533775824315,115.51205119939559,0.0
2021_Aug_31_SR-3501_SN19387Q4__00435.sed,59.95237756753358,43.538595910364,39.339833968712625,115.44701339014513,0.0
2021_Aug_31_SR-3501_SN19387Q4__00421.sed,60.153645962794876,43.51253907982038,39.19932371689949,114.89655402095921,0.0
2021_Aug_31_SR-3501_SN19387Q4__00347.sed,58.81285731495731,42.23289798645977,38.43484695908228,113.7029555906808,0.0
2021_Sep_01_SR-3501_SN19387Q4__00691.sed,58.81824555560342,42.748133738948454,38.28624349299901,113.09571694771724,5.0
2021_Sep_01_SR-3501_SN19387Q4__00849.sed,48.35949527110467,34.398494918415125,30.134659721261073,87.3807878538772,6.0
2021_Sep_01_SR-3501_SN19387Q4__00685.sed,58.71422424128206,42.45734749915581,38.474590495556036,112.77973473278323,5.0
2021_Aug_31_SR-3501_SN19387Q4__00390.sed,60.18745962065316,43.22333666281119,39.173857385310804,115.29330353854401,0.0
2021_Sep_01_SR-3501_SN19387Q4__00875.sed,51.97968705248022,37.02785657723002,33.231215350699635,96.92607721752375,6.0
2021_Aug_30_SR-3501_SN19387Q4__00188.sed,54.24624083123067,39.38656272405204,35.11804089192457,101.86604870274044,1.0
2021_Sep_01_SR-3501_SN19387Q4__00861.sed,50.73905655060078,36.092215205652515,32.0353602172861,92.90780073608651,6.0
2021_Aug_31_SR-3501_SN19387Q4__00384.sed,60.08055213113624,43.30143378822509,39.00763285721711,115.28447985084782,0.0
2021_Sep_01_SR-3501_SN19387Q4__00450.sed,57.99355563434346,42.326431442499334,38.21017621854181,112.06309686770216,5.0
2021_Sep_01_SR-3501_SN19387Q4__01028.sed,50.206211489723096,36.0801760674126,32.99213779934979,91.13868493600773,6.0
2021_Sep_01_SR-3501_SN19387Q4__00336.sed,59.515472208315906,43.12532822681139,39.60163080057323,116.05769957198497,4.0
2021_Aug_31_SR-3501_SN19387Q4__00179.sed,51.38829431415466,37.03242318517234,33.97768065717717,97.03371082571542,2.0
2021_Sep_01_SR-3501_SN19387Q4__00322.sed,60.0066431476822,43.16021872553868,39.533366730013256,115.62704399305699,4.0
2021_Sep_01_SR-3501_SN19387Q4__00444.sed,57.811428330182146,41.86709507685286,37.7749269380652,111.53187071075445,5.0
2021_Aug_31_SR-3501_SN19387Q4__00637.sed,58.973974377264796,42.41627380677356,38.76548546996266,113.0538778609654,3.0
2021_Aug_30_SR-3501_SN19387Q4__00349.sed,57.904906514181704,41.99796170982235,38.048969857319236,110.3073909612416,1.0
2021_Sep_01_SR-3501_SN19387Q4__01014.sed,47.03083882110163,34.05427049746636,31.352672733679004,87.19842883545064,6.0
2021_Aug_31_SR-3501_SN19387Q4__00151.sed,46.31575311641397,34.13739120711175,31.754896289820664,88.93240867285218,2.0
2021_Sep_01_SR-3501_SN19387Q4__01000.sed,45.060805252885615,32.749027235534875,30.09490390914076,84.15921186685193,6.0
2021_Aug_31_SR-3501_SN19387Q4__00145.sed,44.5093584593818,32.72834378413847,30.398628784623284,85.07081885452072,2.0
2021_Sep_01_SR-3501_SN19387Q4__00478.sed,59.138067815915036,42.64926696501509,38.727547112176325,112.39376428933133,5.0
2021_Aug_31_SR-3501_SN19387Q4__00623.sed,58.109689354292186,42.54863073598954,38.680001548828095,111.90352402714625,3.0
2021_Sep_01_SR-3501_SN19387Q4__00493.sed,54.92499424790859,39.6699306263253,36.019191109691704,106.09416704371611,5.0
2021_Aug_31_SR-3501_SN19387Q4__00804.sed,59.89765103116382,42.73317759332325,38.69442737032673,113.94562648653518,3.0
2021_Aug_31_SR-3501_SN19387Q4__00192.sed,52.944970352612074,38.697253199852454,35.258822058857895,100.2727957747802,2.0
2021_Aug_31_SR-3501_SN19387Q4__00186.sed,52.38590341836209,37.98279627461259,34.99946573347919,98.46508902788061,2.0
2021_Aug_31_SR-3501_SN19387Q4__00190.sed,52.011446383667604,37.903887061269025,35.05157955399392,98.87232228532456,2.0
2021_Aug_31_SR-3501_SN19387Q4__00184.sed,50.98759357969263,37.07834506853588,34.520776878944524,97.0534885597482,2.0
2021_Sep_01_SR-3501_SN19387Q4__00491.sed,55.218952100361435,40.04489674924,36.18825686508681,106.50428152143502,5.0
2021_Sep_01_SR-3501_SN19387Q4__00485.sed,59.76993757526385,42.75588154757202,38.998762924389084,114.00108388779404,5.0
2021_Sep_01_SR-3501_SN19387Q4__00308.sed,60.3775496955397,43.26487743259955,39.60709270506222,114.37311765470241,4.0
2021_Sep_01_SR-3501_SN19387Q4__01016.sed,47.350042030450645,33.763369025389224,31.134587470670287,86.67998039586301,6.0
2021_Aug_31_SR-3501_SN19387Q4__00153.sed,46.606836955377105,34.21924120817952,31.697320466378663,89.46167325067944,2.0
2021_Aug_31_SR-3501_SN19387Q4__00635.sed,58.62234157091725,42.47194156981564,38.60087015769776,112.61136066803529,3.0
2021_Aug_31_SR-3501_SN19387Q4__00621.sed,57.857981994846725,42.31257933893907,38.529093299099635,112.06046222142082,3.0
2021_Aug_31_SR-3501_SN19387Q4__00147.sed,45.60376957776666,33.35143725093542,31.00718113240153,86.815099585164,2.0
2021_Sep_01_SR-3501_SN19387Q4__00334.sed,59.95846925648447,43.28697543923281,39.32598033833386,115.60227173014636,4.0
2021_Aug_31_SR-3501_SN19387Q4__00609.sed,58.27241020571967,42.093966258669624,38.07437225618157,111.77366021549925,3.0
2021_Sep_01_SR-3501_SN19387Q4__00452.sed,58.70646290009225,42.33471520359182,38.645022501183554,112.23683619334359,5.0
2021_Sep_01_SR-3501_SN19387Q4__00446.sed,58.0787483907232,41.92298023090069,38.25679535533656,110.45467481958028,5.0
2021_Sep_01_SR-3501_SN19387Q4__00320.sed,59.88497962035386,43.18057175209255,39.6686871984444,114.99026787421862,4.0
2021_Sep_01_SR-3501_SN19387Q4__00877.sed,52.41463502913462,37.51627818228598,33.27478058281273,97.58983413699606,6.0
2021_Aug_31_SR-3501_SN19387Q4__00392.sed,59.56242967597543,43.386359915676714,39.30423869410319,115.88341345902427,0.0
2021_Aug_31_SR-3501_SN19387Q4__00386.sed,60.57419590794781,43.6545437055624,39.29461829035049,115.87822768006286,0.0
2021_Sep_01_SR-3501_SN19387Q4__00863.sed,50.75327422530298,36.25654351626926,32.42650257822497,93.82898417096594,6.0
2021_Sep_01_SR-3501_SN19387Q4__00693.sed,59.03434240230472,42.71249788905671,38.41978819977226,113.01229659845394,5.0
2021_Sep_01_SR-3501_SN19387Q4__00687.sed,59.30178415355744,42.6800809931434,38.19545691586669,112.23119261737385,5.0
2021_Aug_31_SR-3501_SN19387Q4__00437.sed,59.98222582959002,43.55240442209825,39.24661101974608,115.49228857721207,0.0
2021_Aug_30_SR-3501_SN19387Q4__00149.sed,48.78576948119506,34.805176291169396,31.215140883946574,90.2792283080429,1.0
2021_Aug_31_SR-3501_SN19387Q4__00351.sed,59.51608010987158,43.517791513803665,39.15908970850998,114.82224208204173,0.0
2021_Sep_01_SR-3501_SN19387Q4__00678.sed,58.77182411562233,42.45949320477772,38.1672126735052,112.19753968027469,5.0
2021_Aug_31_SR-3501_SN19387Q4__00423.sed,59.67814354135738,43.09524239616031,39.28286969446106,115.11720837125883,0.0
2021_Aug_30_SR-3501_SN19387Q4__00175.sed,52.55514373181059,37.69599511938291,33.92324798330385,98.84202309757653,1.0
2021_Sep_01_SR-3501_SN19387Q4__00650.sed,57.06824218116713,41.81341438482303,37.77157793281195,109.95804742185979,5.0
2021_Sep_01_SR-3501_SN19387Q4__00136.sed,59.91749818281986,43.68652562631191,39.33546937780444,115.48637781372977,4.0
2021_Aug_31_SR-3501_SN19387Q4__00379.sed,59.49856768025952,43.29335282825684,39.20511411033109,114.83143559385847,0.0
2021_Sep_01_SR-3501_SN19387Q4__00644.sed,57.19488472459726,41.39081637389018,37.25467413813748,109.09652672012228,5.0
2021_Aug_30_SR-3501_SN19387Q4__00161.sed,51.17363304507559,36.91168321473995,33.010065717065345,95.87244546786063,1.0
2021_Aug_31_SR-3501_SN19387Q4__00580.sed,57.3362114075609,41.63339206161526,37.992989806584994,109.62159663345527,3.0
2021_Sep_01_SR-3501_SN19387Q4__00903.sed,54.07312509813487,38.36670008598348,34.718931065641634,100.03202035303255,6.0
2021_Aug_31_SR-3501_SN19387Q4__00594.sed,57.81900878091858,41.59341037754077,38.115609310115445,112.4274803634238,3.0
2021_Sep_01_SR-3501_SN19387Q4__00917.sed,56.3090184683642,39.633695823412154,36.227475066621196,103.79072854374682,6.0
2021_Sep_01_SR-3501_SN19387Q4__00081.sed,59.68061490765148,43.41190060646956,39.15780126624155,116.42244155141763,4.0
2021_Sep_01_SR-3501_SN19387Q4__00095.sed,59.81315386768297,43.57979029471737,39.273529587639565,115.29534763216816,4.0
2021_Aug_31_SR-3501_SN19387Q4__00543.sed,58.661382472180286,42.65267368350992,38.52711275300372,112.46537199568526,3.0
2021_Sep_01_SR-3501_SN19387Q4__00718.sed,52.583140677710674,37.93943317924224,33.549112116183544,98.68824938905391,6.0
2021_Aug_31_SR-3501_SN19387Q4__00225.sed,56.01564214462261,40.55347355119592,37.342047139383446,106.40848768636769,2.0
2021_Aug_30_SR-3501_SN19387Q4__00029.sed,56.93036403804167,40.87698032246722,37.02374272945962,108.31610545407578,1.0
2021_Aug_31_SR-3501_SN19387Q4__00557.sed,59.017582638606235,42.548920021128154,39.17208639247618,113.95728195352717,3.0
2021_Aug_30_SR-3501_SN19387Q4__00001.sed,58.63529355167001,42.42074248023292,38.44957191694218,112.73353908854938,0.0
2021_Sep_01_SR-3501_SN19387Q4__00724.sed,54.07037514582962,38.74765778074881,34.539403861003784,102.30391798660719,6.0
2021_Sep_01_SR-3501_SN19387Q4__00042.sed,59.624855431128395,43.31402966272847,39.387749764030595,116.49504903486414,4.0
2021_Aug_31_SR-3501_SN19387Q4__00219.sed,55.68330664090691,40.064692690725074,36.87739969920483,105.94804225538911,2.0
2021_Sep_01_SR-3501_SN19387Q4__00056.sed,59.495540177341816,43.40917225490167,39.35981262405384,115.94719266440747,4.0
2021_Sep_01_SR-3501_SN19387Q4__00730.sed,58.304950876979106,41.88152544579882,37.37904567065494,110.9335919321113,6.0
2021_Aug_30_SR-3501_SN19387Q4__00015.sed,49.5025899892766,35.24202728516142,31.52007116797446,92.37372672066313,1.0
2021_Aug_31_SR-3501_SN19387Q4__00782.sed,58.39567094217911,42.369618715878225,38.37462422715961,112.44340986910562,3.0
2021_Aug_31_SR-3501_SN19387Q4__00796.sed,59.140708998547076,42.987801716959844,38.74185743432927,112.29472657568716,3.0
2021_Sep_01_SR-3501_SN19387Q4__00283.sed,60.429180345149724,42.95376960586531,39.589310275648515,115.48651706628691,4.0
2021_Sep_01_SR-3501_SN19387Q4__00297.sed,59.581541877212274,43.367463674400774,39.5308528159602,115.29900863289657,4.0
2021_Aug_31_SR-3501_SN19387Q4__00027.sed,44.61479167313139,32.80792669025251,30.14792270581792,85.10391289400815,2.0
2021_Aug_31_SR-3501_SN19387Q4__00741.sed,57.657608657404225,41.88461138518813,38.40957962374441,112.39439746539716,3.0
2021_Aug_31_SR-3501_SN19387Q4__00755.sed,58.42533207367153,42.125020049281716,37.92226309740377,110.29517821848704,3.0
2021_Aug_31_SR-3501_SN19387Q4__00033.sed,45.05796246624865,32.52065984735128,30.74768931338373,85.87217303929476,2.0
2021_Sep_01_SR-3501_SN19387Q4__00268.sed,59.92044526110673,43.32331253091111,39.256446313493676,116.1786907618971,4.0
2021_Sep_01_SR-3501_SN19387Q4__00240.sed,59.935763334582425,42.95900877331241,39.502644784810926,115.67085509981943,4.0
2021_Sep_01_SR-3501_SN19387Q4__00526.sed,56.97328242638905,40.98174280431393,37.101746925709,108.63672158207686,5.0
2021_Aug_30_SR-3501_SN19387Q4__00203.sed,59.814873767772596,42.81142523637858,39.0973042804474,114.24065260251093,1.0
2021_Aug_31_SR-3501_SN19387Q4__00769.sed,58.57768822048605,42.3630795726416,38.28139436307718,111.9378356338772,3.0
2021_Sep_01_SR-3501_SN19387Q4__00254.sed,60.148868538910776,43.5006553691223,39.33723282274915,115.08852066018413,4.0
2021_Aug_31_SR-3501_SN19387Q4__00768.sed,58.42472075222599,42.62811641527524,38.73358522277467,111.16530222829252,3.0
2021_Sep_01_SR-3501_SN19387Q4__00255.sed,59.996540618350735,43.2432298800841,39.56247906229672,115.55706640024898,4.0
2021_Sep_01_SR-3501_SN19387Q4__00241.sed,59.9221693893788,43.56925378955784,39.29311375118806,115.0822116178642,4.0
2021_Aug_30_SR-3501_SN19387Q4__00202.sed,59.073468899774625,43.41802787553642,39.48647144605594,114.15450593404002,1.0
2021_Sep_01_SR-3501_SN19387Q4__00527.sed,56.624112082984624,41.08293618767376,37.2737109953159,108.23272443389693,5.0
2021_Aug_31_SR-3501_SN19387Q4__00754.sed,58.17848443847192,42.011970564695055,38.120433134912794,111.50284379993425,3.0
2021_Sep_01_SR-3501_SN19387Q4__00269.sed,59.2351603223411,43.27721826508493,39.266347438037926,114.88825925185137,4.0
2021_Aug_31_SR-3501_SN19387Q4__00032.sed,45.36333700438932,33.196483823021815,30.466285877446207,84.67332559498678,2.0
